translation,gloss
"I drove through Wymoing and Nebraska. Both states were very boring. It was just flat, with cows, etc. ",5xx IX-1p DRIVE THROUGH fs-WYOMING IX-1p THROUGH ns-fs-NEB DCL:open-Bxx 5xx REALLY BORE STATE DCL:bent-Bxx 5xx COW ETC.
In Wyoming--this just popped into my head--there was a place with ten thousands cows fenced in. It was sort of a small jail.,REALLY IX-1p IN fs-WYOMING IX-1p THINK+APPEAR IX-loc REALLY ONE PLACE IX-loc TEN THOUSAND COW IN FENCE SMALL JAIL DCL:5xx
"I looked at cows while I was driving and I felt sad for them because they couldn't even move. At end of the ""jail"", I saw a butcher shop where they were slaughtering the cows. I also saw some dead cows that were hanging!",IX-1p REALLY SAD COW CANNOT MOVE REALLY SEE (5)WOW WOW/AWFUL SCL:3xx REALLY END OF THAT DCL:4xx IX-loc HAVE fs-BUTCHER-SHOP REALLY ICLxx SHOW DEAD COW BPCL:2xx
"That's so typical of Wymoning. We probably get our meat from there. Very good meat, too, because I ate a steak there.",THAT fs-WYOMING MAYBE THAT WHERE IX-1p-arc GET IX-1p-arc MEAT FROM IX-loc 5xx GOOD MEAT SAME IX-1p EAT MEAT IN fs-WYOMING #SO 5xx
"I drove, and it was flat and plain through Iowa, Ohio, and Illinois I got to New York, and finally I arrived Boston.",IX-1p DRIVE REALLY VERY EMPTY ALL-THE-WAY THROUGH fs-IOWA fs-OHIO ns-fs-ILL DCL:Bxx ns-NEW-YORK FINALLY/SUCCEED ARRIVE ns-BOSTON
"After my trip, it was six days total.  ",REALLY OVER/AFTER TOTAL TRIP TRIP SIX-DAY TOTAL
"I really enjoyed the trip and it was a wonderful time.  It was a lot of fun and I would recommend it to anyone who wants to drive across the country. If so, you can ask me for advice.",REALLY ENJOY GOOD TIME fs-FUN REALLY WONDERFUL IX-1p SUGGEST ANY+ONE WHO WANT DRIVE OVER/AFTER COUNTRY ASK IX-1p FOR ADVISE
"And, make sure you have everything ready--make sure your car is ready before you leave, like I didn't do. ",AND MAKE REALLY IX-2p HAVE EVERY+THING READY MAKE REALLY POSS-2p #CAR PERFECT FALL-INTO-PLACE BEFORE DEPART SAME IX-1p NOT DO PAST
"After I explained Wyoming, the tons of cows and all that...",REALLY OVER/AFTER IX-1p EXPLAIN ABOUT fs-WYOMING REALLY COW PCL:5-Cxx
"Really, all the way through Nebraska...",REALLY THROUGH ns-fs-NEB
"I was disappointed--you know this, my pager?  It didn't work all the way through Nebraska. ",REALLY IX-1p DISAPPOINT KNOW IX-3p PAGER NOT WORK THROUGH ns-fs-NEB
I couldn't chat as I was driving.,IX-1p (O)NONE CHAT IX-1p DRIVE REALLY
"""Really, I was driving alone.  My two friends were driving in front of me.  So I drove...""",REALLY POSS-1p IX-1p ALONE HAVE FRIEND DRIVE IX-1p DRIVE
...It's really far to Omaha--it's the end of Nebraska,REALLY (1)FAR TO fs-OMAHA IX-loc END fs-OF ns-fs-NEB
"""Really, it's about 500 miles across Nebraska.""",REALLY fs-MILES WORTH ns-fs-NEB DCL:1xx
"I didn't realize that Nebraska was really that big! But anyway, so I was driving...",IX-1p REALIZE ns-fs-NEB REALLY THAT BIG BUT 5xx IX-1p DRIVE
"All of sudden, a strong storm hit.  I was a bit nervous driving through it. ",DRIVE REALLY HIT REALLY RAIN LIGHTNING IX-1p DRIVE IX-1p
My friends in front of me wanted to pull over.,REALLY POSS-1p FRIEND WANT SCL:3xx
"I told them its important to go slowly, 45 or 50 MPH. ",IX-1p TELL 5xx IMPORTANT SLOW GO-OUT 45 50 fs-MPH 5xx
"""Be patient, we'll drive together, and the rain will dissipate."" I said.",5xx PATIENT SCL:3xx (L)FUTURE MELT/SOLVE RAIN
It is important to escape the big storm.,RAIN IMPORTANT ESCAPE BIG STORM
"My friend said ""nah, its better to pull over."" ""Okay, fine,"" I said, ""I'd be happy to."" I said sarcastically.  We pulled over. ",POSS-1p FRIEND SAY 5xx BETTER SCL:3xx IX-1p #OK FINE HAPPY SCL:3xx
We went into a restaurant.  I was hungry because I hadn't eaten lunch yet. ,ENTER ONE RESTAURANT IX-1p HUNGRY IX-1p NOT-YET EAT EAT+NOON
I went in; the place was really creepy. ,IX-1p ENTER REALLY 5xx REALLY fs-CREEPY PLACE
There were no waiters...,REALLY 5xx IX-1p ENTER 5xx (O)NONE WAITRESS part
The tables and chairs were all wood.  It looked like a log cabin. ,#ALL WOOD TABLE WOOD CHAIR LOOK+SAME fs-LOG fs-CABIN HOUSE
"We were uneasy,  but we said ""OK, fine,"" and the three of us sat down around a table. ",IX-1p LOOK #OK FINE IX-1p-pl-3-arc SCL:crvd-Vxx
"I opened the menu; the choices were limited, but we let it slide. ",IX-1p MENU fs-MENU OPEN-BOOK IX-1p ICL:open-Bxx Lxx REALLY LIMIT CHOICE 5xx
"We decided to have hamburger and French fries, something simple.",IX-1p-pl-arc DECIDE HAVE HAMBURGER AND #FF 5xx SIMPLE 5xx
The waitress came over.  I told her that I'm Deaf. ,WAITRESS WAITRESS IX-1p TELL IX-1p SELF-1p DEAF
The waitress came up and talked into my ear.,WAITRESS BPCL:flat-Oxx
"I gestured, ""No, I'm Deaf!""  So she came around and started talking right in my face.  I said, ""No, no--move back.""",IX-1p 5xx IX-1p BCL:1xx 5xx IX-1p 5xx B-Lxx
I wrote to explain that Deaf people can read lips. ,IX-1p WRITE IX-1p EXPLAIN WRITE DEAF PEOPLE CAN READ LIP
"Really, some can read lips and some communicate with paper and pen.  ",REALLY SOME CAN READ LIP SOME COMMUNICATE THROUGH fs-P PAPER fs-PEN WRITE
"The waitress said, ""Oh.  Which do you prefer?""  I said I wanted paper and pen, haha. ",WRITE IX-3p WAITRESS SAY xx WHICH FAVORITE/PREFER IX-1p 5xx PAPER fs-PEN 5xx
Because that waitress was really hard to understand. ,BECAUSE THAT WAITRESS REALLY 5xx HARD UNDERSTAND
"...anyway, I wrote that I wanted a burger with fries, just simple...cooked medium..",ANYWAY/NOT-MATTER IX-1p PAPER fs-PEN WRITE SAY EXPLAIN IX-1p HAMBURGER #FF SIMPLE 5xx COOK fs-MEDIUM
"My friends did the same.  They both wrote down their orders, we gave the waitress the paper, and off she went. ",REALLY SAME falsestart IX-3p-pl-arc POSS-1p FRIEND WRITE WRITE FINISH
"We waited and waited.  The rain stopped; I said, ""Oh, good.""",IX-1p WAIT RAIN STOP IX-1p FINALLY/SUCCEED 5xx FINE
"I was in a hurry for the food to arrive--I wanted to take advantage of the good weather for driving, but it didn't work out that way.  We waited and waited and waited. ",FINE IX-1p HURRY FOOD ARRIVE IX-1p GRAB-CHANCE DRIVE 5xx IX-1p WAIT
The food finally came.  I looked again--it had plain Wonder bread for a bun and a tiny little burger.  ,DCL:crvd-Lxx IX-1p DCLxx 5xx REALLY REGULAR SAME fs-WONDER BREAD KNOW DCL:1xx LCL:open-Bxx WITH DCL:crvd-Lxx HAMBURGER
"Really, I would have preferred a McDonald's burger--they're better than this one was.  Oh well.  ",REALLY IX-1p FAVORITE/PREFER ns-MCDONALD HAMBURGER BETTER THAN IX-3p BUT 5xx
"I took a bite... it was gross.  We all decided, ""Forget it.""",IX-1p REALLY 5xx NAUSEA #ALL DECIDE 5xx
"The food was not good, so we just left it. ",falsestart NOT GOOD FOOD 5xx
I told the waitress that I was unsatified with the food and that we'd pay for the drinks. ,IX-1p TELL NOT SATISFIED WITH FOOD IX-1p-pl-arc (flat-O)PAY FOR IX-3p DRINK 5xx
"The waitress said, ""Are you sure? Do you want anything else?""  I said, ""Nah, I've decided to take off.""",5xx IX-3p WAITRESS REALLY IX-2p REALLY WANT HAVE SOME+THING OTHER IX-1p 5xx 5xx IX-1p DECIDE EXCUSE-GO 5xx
"We left.  As we were driving, we were really hungry.",5xx DRIVE IX-1p-pl-arc REALLY HUNGRY 5xx
I kept driving.  I hurried because I knew there would be a McDonald's on the road.  We found a McDonald's right near the end of Nebraska. ,DRIVE HURRY ns-MCDONALD KNOW ns-MCDONALD ON ROAD DRIVE FIND/FIND-OUT ns-MCDONALD NEAR END ns-fs-NEB
"I thought,""perfect!"" We pulled off and took the opportunity to eat at McDonalds.  ",IX-1p PERFECT SCL:3xx EAT ns-MCDONALD GRAB-CHANCE ETC.
"Then I drove straight through Iowa...I think it was Iowa...yes, it was Iowa.  ",THEN DRIVE THROUGH fs-IOWA IX-1p BELIEVE ns-IOWA YES fs-IOWA
"We wnt straight on through Indiana, then Illinois, no--first Illinois, then Indiana.  It was a good drive; I kept going overnight. ",ns-fs-IND ns-fs-ILL ns-fs-ILL ns-fs-IND DRIVE REALLY GOOD TRIP REALLY OVER-NIGHT
"I kept on driving. I was going 85, 88, 90 MPH all the way through there. ",REALLY DRIVE CONTINUE IX-1p GO 85 88 90 fs-MPH
"There were no cops.  The speed limit there is 75 MPH, so...",DRIVE (O)NONE COP IX-loc SPEED fs-MP SPEED LIMIT fs-MPH IX-loc 75 fs-MPH NOT 5xx
We were lucky and took advantage of it.  After we drove a good while we decided to stop in Illinois. ,IX-1p-pl-arc LUCKY ADVANTAGE IX-3p IX-1p DRIVE IX-1p DECIDE STAY IN ns-fs-ILL
"We stayed overnight.   Let's stop, and put this aside. ",STAY OVER-NIGHT 5xx STOP SET-ASIDE
The sun sets.  Lightning strikes.  Rain falls. ,SUNSET LIGHTNING RAIN
Through a forest road lurches a husky person.,LCL:Bxx DCL:5xx LCL:Bxx DCL:5xx DCL:5xx BCLxx
"He spots his victim in the distance; the victim looks back over his shoulder, as the husky man continues to walk in persuit. ",BCLxx BCLxx
He continues through the forest as lightning strikes and rain pours.,DCL:5xx DCL:5xx DCL:5xx LIGHTNING RAIN LIGHTNING DCL:5xx
"Taps the shoulder.  The tappee turns, then looks forward again.",BCLxx
The tapper thrusts his hand into his victim's body and pulls out the heart.  He picks up the body and slings it onto his shoulder. ,ICLxx ICLxx
A person was holding heart while carrying dead person.,ICLxx BCLxx
"The trees pass by, as lightning strikes and rain pours.  ",LCL:5-Cxx DCL:5xx DCL:5xx LIGHTNING RAIN DCL:5xx
"The attacker takes a big bite of the still-beating heart, then throws it away.",ICLxx BCLxx ICLxx
"The attacker walks through the forest, up a winding path to a house. ",LCL:5-Cxx DCL:5xx DCL:5xx DCL:5xx DCL:open-Bxx DCL:open-Bxx
The attacker lays down his victim's body.,BCLxx
"He turns the doorknob, kicks open the door, and picks his victim back up.",ICLxx BCLxx BCLxx
He puts his victim down.  There is a wood coffin.,WOOD DCL:1xx fs:COFFIN
He takes down a pry bar and pries open the coffin at each corner.,ICLxx ICLxx ICLxx ICLxx ICLxx
He picks up the victim's body and lays it in the coffin.,BCLxx BCLxx
He puts the cover back on and nails down each corner.,BCLxx ICLxx ICLxx ICLxx ICLxx BCLxx
"He yawned, went upstairs, and went to bed. ",BCLxx SCL:1xx BCLxx
Sunset and then sunrise.  The house starts shaking loudly.,SUNSET SUNRISE SCLxx DCL:Sxx
He gets out of bed and goes downstairs to see what is happening.,5xx BCLxx BPCL:Vxx 5xx
"There is a lound banging, and the house shakes.",DCL:Sxx SCL:5xx
He gets his pry bar and opens the coffin,ICLxx ICLxx ICLxx ICLxx ICLxx
He removes the lid.,ICLxx
He looks at the limp body in the coffin,BCLxx BCLxx BCLxx BCLxx BCLxx
He puts the cover back on and nails each corner.,ICLxx ICLxx ICLxx ICLxx ICLxx
"""Nah, I am fine,"" he reassures himself. ",5xx 5xx IX-1p FINE 5xx
"When the sun rises, he asks himself, What was that, with the shaking? ",SUNRISE SAY #DO THAT SCL:5xx
"""what was that?"" He asked.  ""I don't know.""",#DO THAT IX-1p NOT-KNOW 5xx
"""I think it was only a dream, or just my imagination about things.  I don't know--forget it,"" he said",IX-1p DREAM IMAGINE THING NOT-KNOW 5xx
"""I am fine,"" he said.",IX-1p FINE 5xx
He drank coffee all day.,COFFEE ALL-DAY
He keeps drinking cofffee.,COFFEE STILL CONTINUE STILL
He keeps drinking it through sundown.,SUNSET 5xx
"""I'll go to sleep,"" he says.  He gets under the covers...",IX-1p SLEEP 5xx BCLxx
"The house shakes again, louder and worse than before.  He ran downstairs.",SCL:5xx LOUD WORSE xx SCL:1xx
He pries open each corner.,ICLxx ICLxx ICLxx ICLxx
He pulls off the lid...,ICLxx
The victim's body still lies there limp.  He is frustrated.,BCLxx BCLxx BCLxx BCLxx BCLxx
He replaces the cover.,ICLxx
...and he nails the lid back on.  He is exhausted.,ICLxx ICLxx ICLxx ICLxx 5xx
"""I... it must...I don't know""",5xx IX-1p 5xx 5xx
"""It must be a head trip or something,""",IX-1p HEAD-TRIP 5xx 5xx
"He walked upstairs.  ""It couldn't be...""",SCL:1xx 5xx
"""I won't go to sleep.""",IX-1p REFUSE SLEEP 5xx
"From now on, I won't sleep. That's it. ",FROM-NOW-ON REFUSE SLEEP 5xx
I will keep drinking coffee.,DRINK COFFEE CONTINUE
"Two days go by, and he stays up, drinking coffee. ",SUNSET SUNRISE SUNSET SUNRISE DRINK
"He stays awake, but eventually crashes and sleeps. ",STAY-AWAKE FALL-ASLEEP
He lies back in bed.  The house starts shaking and banging around. ,BCLxx SCL:5xx DCL:Sxx SCL:5xx
Lightning strikes and rain pours.  A storm is whipping up. ,LIGHTNING RAIN LIGHTNING DCL:5xx
He pries open the coffin,ICLxx ICLxx ICLxx ICLxx
He removes the coffin lid and looks in.,BCLxx
It is empty.,ALL-GONE
"""where did it go? where did it go?"" he asks himself.",WHERE GO-OUT WHERE GO-OUT
"""Really....uh....""",REALLY 5xx
"""Really, is that man in here?"" He asks himself",REALLY MAN HERE
"""I killed him,"" the person said.",IX-1p KILL
" ""...and I ate his heart!"" ",IX-1p EAT POSS-3p HEART
"""That person is somewhere inside the house.  Oh, no...""",THAT IX-3p SOME+WHERE HERE IN HOUSE
"""OK..."" And he puts the cover back on. ",5xx 5xx BCLxx
He nailed down each corner of the lid and pushed the coffin back.,ICLxx ICLxx ICLxx ICLxx BCLxx
"""I better get going,"" he said.",IX-1p BETTER TAKE-OFF
"""nah, I must have imagined things,"" he says to himself",IX-1p IMAGINE THING 5xx
"""Nah, I must have imagined things.""",IX-1p IMAGINE THING 5xx
"""I'm going back to bed,"" the man said.",IX-1p #BACK BED 5xx 5xx
He walks upstairs and goes to sleep.,SCL:1xx SLEEP
"The sun sets, and just at dawn again the banging and the shaking begin",SUNSET SUNRISE AGAIN DCL:Sxx SCL:open-Bxx DCL:Sxx
The coffin shakes violently,WOOD DCL:1xx DCL:5-Cxx
He rushes downstairs and pries the lid off,SCL:1xx ICLxx ICLxx ICLxx ICLxx
He takes off the lid and a hand reaches out of the coffin and chokes him!,BCLxx BCLxx
"Really, maybe you want to know why...",REALLY UP-TO-NOW 5xx MAYBE WANT KNOW (25)WHY
"...i had become, or had found out that I had become deaf.  ",IX-1p BECOME FIND^#OUT BECOME DEAF
My parents gave birth to Dana.,REALLY POSS-1p MOTHER+FATHER IX-3p (S)BORN fs-DANA
I have an older sister.,IX-1p HAVE OLDER SISTER IX-3p
"When she was three and half or four years old,",fs-WHEN IX-3p AGE-3 HALF AGE-4 IX-3p
my mother got pregnant with me.,POSS-1p MOTHER PREGNANT WITH IX-1p
Dana wanted a Deaf sister.,fs-DANA WANT DEAF SISTER
Said that she want to have a Deaf sister.,SISTER SAY WANT DEAF SISTER
"She would tell my mother everyday ""I want a Deaf sister.""",DCL:4xx POSS-1p MOTHER EVERY+fs-DAY UP-TO-NOW SAY IX-1p WANT DEAF SISTER
"""I hope, I hope, I hope,"" She said.  ",IX-1p Rxx
"My mother told her to take it easy, said ""We'll see... """,POSS-1p MOTHER 5xx TELL 5xx WARN 5xx SEE-SEE
"Maybe the baby will be hearing, but we'll still love it the same. ",MAYBE HEARING IX-1p STILL LOVE SAME 5xx
"""But I'm hoping that it's Deaf, too.""",5xx BUT IX-1p HOPE DEAF SAME HOPE 5xx
Maybe it is a boy too.,IX-3p MAYBE BOY SAME
"My sister said ""No, I don't have that feeling; I will get a Deaf sister.""",POSS-1p SISTER SAY NO FEEL IX-1p FUTURE GET DEAF SISTER
"My mother said ""we will see.""",POSS-1p MOTHER SAY 5xx SEE-SEE
The time came--I was (finally) born. ,TIME IX-1p (S)BORN IX-1p xx BORN
"When Dana found out that I was boy, she found accepted it. ",fs-DANA 5xx FIND^#OUT IX-1p BOY IX-3p ACCEPT
But it was important that I was Deaf. ,#BUT IMPORTANT IX-3p DEAF thatxx
"My mother said, ""We can't tell if he is Deaf, but if he is... that's the way it goes... """,POSS-1p MOTHER SAY 5xx CANNOT NOTICE SUPPOSE IX-1p DEAF SUPPOSE 5xx
"After (the baby) is born, you have to...",OVER/AFTER (S)BORN MUST 5xx
Wait until he gets bigger and feels comfortable at home.,WAIT DCL:5xx 5xx FEEL COMFORTABLE ON HOME
Then they would find out if I'm Deaf.,fs-THEN FUTURE FIND #OUT SUPPOSE SELF-1p DEAF
"Dana was impatient.  She said, ""Can we ask the doctor?""",fs-DANA SAY 5xx SAY CAN ASK DOCTOR
"My mother said, ""Enough! Cut it out.""",POSS-1p MOTHER SAY FORGET-IT 5xx ENOUGH FINISH
That first night they brought me home...,BRING IX-1p HOME THAT FIRST falsestart FIRST NIGHT
...I arrived home....,IX-1p ARRIVE HOME
...I was sleeping in the crib.,IX-1p SLEEP IN fs-CRIB DCL:4xx
"Dana was watching me.  She was mischevious, Dana was--same as me growing up.  ",fs-DANA LOOK DEVIL fs-DANA IX-3p DEVIL GIRL FORMERLY SMALL SAME IX-1p GROW-UP
"But anyway, Dana decided to gather some pots and pans.",BUT ANYWAY/NOT-MATTER fs-DANA DECIDE GET fs-POTS AND fs-PANS ICLxx
"While my parents were sleeping, she snuck downstairs...",SNEAK WHEN POSS-1p MOTHER+FATHER SLEEP IN HOUSE
She pulled a bunch of pots from the cabinet and went back upstairs to my room.,BCLxx 5xx BCLxx SOME BCL:5xx SCL:1xx IN POSS-1p ROOM
She started banging the pots!  I woke up and started crying. ,ICLxx IX-1p WAKE-UP CRY
Dana saw this and saw that I was obviously hearing. ,fs-DANA LOOK OBVIOUS HEARING 5xx
She was disappointed and walked over to tell my parents.,DEPRESS 5xx SCL:1xx TELL POSS-1p MOTHER+FATHER
"She said, ""So you know, Mike's really hearing.  He's not Deaf.""  ",SAY KNOW-THAT IX-3p REALLY IX-3p SELF-3p HEARING NOT DEAF
"My parents asked ""how do you know?""",POSS-1p MOTHER+FATHER 5xx HOW KNOW
"Dana said,"" I went down and got some pots and pans...",IX-3p fs-DANA SAY REALLY IX-1p SCL:1xx GET fs-POTS AND fs-PANS ICL:Sxx
"...and I banged them together as he was sleeping.""",ICLxx WHEN IX-1p SLEEP
She told them that I had woken up and cried,IX-1p WAKE-UP CRY
"My parents said, ""really? Oh well.""",MOTHER+FATHER TRUE-BUSINESS 5xx 5xx
"The next day, I woke up.",NEXT fs-DAY 5xx WAKE-UP
"Dana was still upset that I wasn't D-, well, that I wasn't Deaf.  ",fs-DANA STILL UPSET THAT IX-1p NOT DEAF NOT DEAF IX-3p 5xx
She decided to do something else.,IX-3p DECIDE fs-TO DO SOMETHING/ONE OTHER
"Really, I was sitting...",REALLY IX-1p SIT 5xx
I was in my high chair. ,SOMETHING/ONE POSS-1p SCL:crvd-5xx BABY fs-STOOL
"You know, where (babies) sit when they're eating...it has a tray.  I had a bib on...",KNOW SIT WHEN EAT HAVE fs-TRAY DCL:1xx WITH fs-BIB DCL:1xx
"I have a picture, it's cute.",HAVE PICTURE CUTE
But anyway I was sitting...,BUT ANYWAY/NOT-MATTER SCL:crvd-Vxx
Dana walked around behind me screamed.,fs-DANA SCREAM
I didn't even look back.  ,IX-1p NOT fs-EVEN LOOK-BACK
And my mother saw the whole thing.,AND POSS-1p MOTHER SEE WHOLE THING
My  mother just stared.,POSS-1p MOTHER LOOK
"She walked over to Dana and said, ""maybe he is Deaf.""",SCL:1xx fs-DANA TELL MAYBE DEAF
She was looking at me.,SEE LOOK fs-AT IX-1p LOOK
She talked into my ears and I didn't pay attention.,DCL:5xx IX-1p 5xx NOT PAY-ATTENTION
She screamed my name into my ear. ,IX-3p SCREAM POSS-1p NAME IN POSS-1p EAR SCREAM
I did not even hear it.,IX-1p 5xx IX-1p NOT fs-EVEN HEAR fs-IT 5xx
So my mother told Dana...,FINE MOTHER TELL INFORM fs-DANA
I was definitely Deaf.,TRUE-BUSINESS IX-1p DEAF
"""You have a Deaf brother."" ",HAVE DEAF BROTHER
"Dana was jumping around, she was so excited.",fs-DANA JUMP EXCITED
"Even today, Dana still tells everyone.",TO NOW DAY IX-3p fs-DANA STILL TELL EVERY+ONE
Right now she's in Europe...,NOW IX-3p IN ns-EUROPE
I am sure she is still telling many strangers about me.,IX-1p REALLY IX-3p STILL TELL MANY STRANGER ABOUT IX-1p
...about how she found out that I had become Deaf.,HOW FIND^#OUT THAT IX-1p BECOME DEAF FIND #OUT 5xx
There is an old story passed down through generations of Deaf people,OLD STORY DEAF PASS-DOWN
A Deaf man was driving alone.,DEAF MAN ONE DRIVE
"As he drove across the country,  he started to feel bored while driving.",OVER/AFTER COUNTRY DRIVE part BORE part DRIVE
"As he drove, he saw a person hitchhiking.",DRIVE SEE IX-loc PERSON HITCH-HIKE
"He was hearing, the person who's hitchhiking.  The Deaf person looked over...",IX-3p HEARING IX-3p HITCH-HIKE DEAF ICLxx
"He thought to himself ""why don't I have him join me to chat and keep me company or something.""",PROCEED WHY^NOT SCL:bent-Vxx CHAT LITTLE-BIT COMPANY SOMETHING/ONE
The man pulled over.,ICLxx
The hearing person was excited. He ran over to the car and started talking.,IX-3p HEARING 5xx EXCITE BCL:Sxx TALKwg
The Deaf man indicated he couldn't hear.,DEAF 5xx HEAR part
The hearing man wondered whether  deaf people can drive.,LOOK WONDER DEAF DRIVE CAN part
The hearing person didn't care and got into the car.,ANYWAY/NOT-MATTER NOT-CARE part SCL:2xx
"The hearing man got into the car, the Deaf man began driving.",SCL:2xx 5xx DEAF DRIVE
"The deaf man asked the hearing man ""where are you going?"" The hearing man tried to use gesture to explain.",IX-2p WHERE TO part xx EXPLAIN GESTURE
They communicated fine through gesture and chatted a bit as they drove.,GESTURE COMMUNICATE GESTURE A-WAYS part FINE CHAT DRIVE
"As the deaf man drove, he started to speed up.",DRIVE DEAF DRIVE SPEED DCL:1xx
The hearing man started to get nervous and kept looking at the spedometer.,HEARING BCL:Fxx NERVOUS BCL:Fxx
"The car started to speed up to 90.  The hearing person looked at the meter and thought ""wow!"".",DCL:1xx NINETY BPCL:Fxx (5-C-L)WOW
"Sure enough, a police car pulled up behind them.",MISTAKE TRUE-BUSINESS ENOUGH COP SCL:3xx
"The cop put on his siren. When he did, the hearing man looked and pointed back.",SCL:3xx SIREN SCL:3xx HEARING BPCL:Fxx IX-loc
"The deaf man said, with confidence, ""it's ok"" and then the two cars pulled over.",DEAF 5xx SCL:3xx
A cop walked over to the car and started talking.,COP BPCL:bent-3xx TALKwg
The deaf man turned to the cop and gestured that he couldn't hear.,IX-3p DEAF IX-loc BCL:Sxx 5xx IX-1p HEAR part
"The cop said, ""Oh you can't hear?"". Then he thought, ""how can I communicate with him?"".  ",COP 5xx HEAR BCL:Cxx COMMUNICATE BCL:Cxx
"The cop thought to himself, ""whatever"", and told the men, ""go ahead"".",BCL:Cxx 5xx NOT-CARE 5xx B-Lxx
"The deaf person said, ""sure thing"" and drove away.",DEAF PERFECT DRIVE
The hearing man looked at him shocked.,HEARING IX-loc LOOK
"The hearing person thought ""wow, he got excused!"".",EXCUSE THUMB-IX-3p (5-C-L)WOW 5xx
The deaf person continued driving and started to speed again.,DEAF DRIVE AGAIN SPEED
Another cop pulled them over.,OTHER COP SCL:3xx
The cop walked over and started talking.,BPCL:bent-3xx TALKwg
The Deaf person gestured he couldn't hear.,DEAF HEAR part
"The cop thought, ""nah"" and said, ""go ahead.""",5xx 5xx B-Lxx
"The hearing person looked and thought, ""wow, he is lucky!"".",IX-3p HEARING LOOK (5-C-L)WOW LUCKY IX-3p
He drove for a long time.,DRIVE (1)FAR
"""He got excused two times!"", the hearing person thought.",EXCUSE TWO TIME IX-3p HEARING WONDER
It was long drive and the Deaf person was tired.,(1)FAR DEAF TIRE
The deaf person tapped the hearing person's shoulder and asked if he would mind switching.,BCL:5xx NOT-MIND SCL:3xx NOT-MIND
"Hearing person said, ""Ok, thats fine."" They switched seats.",IX-3p HEARING #OK FINE SCL:bent-Vxx
"The deaf person said, ""You seem fine, I am going to sleep.""",DRIVE DEAF PERSON 5xx LEAVE-THERE IX-1p SLEEP
"The hearing person said, ""go ahead sleep"" as he drove.",HEARING 5xx SLEEP DRIVE
The hearing person decided to go ahead and speed up.,PROCEED DCL:1xx SPEED
"Sure enough, a cop began following the car.",REALLY ENOUGH IX-3p COP SCL:3xx
The siren flashed and the two cars pulled over.,SIREN SCL:3xx
"The hearing person thought, ""I can copy and act like the deaf person"".",SCL:3xx HEARING 5xx ICLxx THINK COPY DO DEAF 5xx READY
The cop walked over to the car and started talking.,COP SCL:1xx TALKwg
The hearing person gestured that he couldn't hear.,TALKwg HEARING 5xx HEAR BCLxx HEAR BCLxx
"The cop said, ""Oh I see! My parents are Deaf"".",COP OH-I-SEE POSS-1p MOTHER+FATHER DEAF
"""I am a fluent signer,"" the cop said, and started signing.",IX-1p SKILL SIGN USE-SIGN-LANGUAGE
The hearing man was shocked the cop could sign and he knew that he had been caught!,HEARING SHOCK STUCK
This is the story of the three pigs.  ,STORY ABOUT THREE PIG
A mother took care of her three pigs.,THREE MOTHER CARE
When the three pigs grew up...,THREE PIG GROW-UP FINISH
She informed the three pigs that it was time for them to go away and be on their own.,INFORM IX-3p TIME THREE GO-AWAY fs-OWN
"She said ""go ahead and build your homes"".",GO-AWAY BUILD POSS-2p-pl HOUSE part
"""I will visit often,"" she said. ",IX-1p FUTURE VISIT
"The three pigs said ""ok,"" and then left.",THREE PIG #OK GO-OUT
The three pigs went out looking for a location.,PCL:3xx LOOK-FOR SOMETHING/ONE AREA
They finally found an area. They all seemed to agree...,FIND/FIND-OUT AREA GROUND AREA SEEM AGREE
... on which area each would have and went ahead to start setting them up.,POSS-2p POSS-1p HOUSE SET-UP SET-UP SET-UP PROCEED
Each pig went off in their own direction.,ONE PIG SCL:1xx
One of the pig's tended to be lazy and just do things 'well enough'.,SCL:1xx IX-3p TEND POSS-3p CHARACTER LAZY GOOD+ENOUGH
He didn't want a fancy house.,IX-3p 5xx HOUSE FANCY 5xx
He cut down some grass...,ICL:B-Lxx GRASS ICL:B-Lxx
"...bundled the grass, and built his house with that.",ICL:1xx BUILD HOUSE BUILD HOUSE
So the first pig had a grass house. ,GRASS HOUSE
"The next pig, well, he wasn't LAZY...",IX-3p PIG IX-loc 5xx LAZY
"But...  he didn't decorate a whole lot, either.  He was just average. ",BUT 5xx NOT DECORATE HARD AVERAGE IX-3p part
"To build his house, he chopped up trees.",BUILD HOUSE TREE CHOP
He built himself a house made of wood.,ICLxx BUILD HOUSE WOOD HOUSE
"The third pig was a hard worker, and liked to decorate.",PIG IX-loc WORK HARD DECORATE
He tended to put a lot of effort into his work.,POUR-SWEAT 5xx DECORATE TEND POSS-3p
"He built a (wood, no) brick house.",IX-3p BUILD HOUSE WOOD FROM BRICK
He slowly and laboriously laid the bricks.  He slowly built the house.,MAKE ICL:5xx MAKE ICL:5xx BUILD CL:5xx
It was a beautiful brick house.,BEAUTIFUL BRICK HOUSE
There is a wood house.,IX-loc WOOD HOUSE
"Again, there is the grass house.",GRASS HOUSE 5xx
Then what happened was a wolf arrived in the area,MISTAKE HAPPEN ARRIVE AREA WOLF
"""I smell pigs.  Where are the pigs that smell so delicious?""  thought the wolf.",WOLF SMELL PIG DELICIOUS WHERE
"A wolf saw the three pigs; they all screamed and hid, each in his own house.",SEE THREE PIG THREE 5xx #ALL THREE 5xx HIDE HIDE HIDE
