input sentence,translation
it's like ventriloquism when they transfer their voice to the puppet.,TIME-PERIOD COUSIN VACATION OTHER UP POLICY PERSONA BIG_2 PAINT_2 FIND TIME+DCL SEWER NOW+MORNING NINE ROCK EXCUSE KNEE FINE JOURNEY MORMON_2 CHILDREN OPINION BAWL-OUT CONFLICT/INTERSECTION SUN DISCONNECT ABANDON MONSTER NARROW-STREET ETC. SO CHECK AREA REALIZE LOOK-UP STAR+BOMB FIND/FIND-OUT RELATIONSHIP-OFF ON-TIME LONG-AGO WATER+DCL RUN-OUT MOVING-ON-TO-NEXT-TOPIC CLUB CITY/COMMUNITY POSITIVE PEOPLE IDENTIFY RESOURCES BLUE+fs-BERRY PROJECT NEXT/UPCOMING OVER/AFTER+SCHOOL GALLAUDET UNDER TEMPT NURSE PARTY-HARD THAN LIP MR VARY INFORM GUESS LIGHT-FLASH OFFICE BACKWARD_2 IN WARM EMERGENCY
john is in the house right now reading a book.,REMEMBER FLUSH LOWERCASE/TINY SAT EQUAL CHEAP TEACH ANGELA ALI THINK COMPARE SOUND KING MAJOR THINK+LONG-LIST SENSE COMPARE NEB PICK/CHOOSE TALK-OVER BUY WATER+DCL BERRY SMALL-AMOUNT LONG-SLEEVE ARREST HAMBURGER AMY BUSINESS PERFECT BEAUTIFUL NEVER FENCE HAMBURGER ATTEMPT WRITE FEEL DVD SAD OLD DISAPPOINT WHAT ORIENTED NEXT-TO_2 DECLINE_2 LOOK-DOWN LOCAL LOUD BUY SHEEP SLOW RUBBER OLD+NINE DONNA TIE_2+FISHING SOCIAL ZOMBIE CLOSE-CALL REPAIR_2 IOWA OCCASIONALLY STAR+BOMB RIT EACH+ONE THUMBS-UP/GOOD WERE SECOND-IN-LIST BLADDER LOVE FENCE
"the attacker walks through the forest, up a winding path to a house. ",RA OFFICE LIST-ORDER_2 PACE/PROGRESS OIL BEAT STATE LANDSCAPING DRUG JANE STRIPE PAGES LIST INNOCENT DIFFERENT FAR UN+PREDICT JESSICA ROLL-ON-FLOOR-LAUGHING LOCKERS TAKE-BREAK STEAL OWN NYC DOLLAR SHARPOVA NUMB NO+MORE SURF-INTERNET DAY ALRIGHT EVERY-MONTH/RENT SHAMPOO PERMIT HUNGRY KING YES_2 SMELL GESTURE ACT+AGENT FINALLY_2 YES TAKE VOCAL ORANGE PRINCE EVERY-MORNING EVERY-MONTH/RENT VISION BRAGG MELON/PUMPKIN SEVENTY-FIVE SOLICIT REPUBLICAN MORMON ADD-TO HAPPY FIRED BOSS CREAM+CHEESE COFFIN CREAM+CHEESE CHEMICAL BU BUSH FASCINATED POP-UP BUOY START OMAHA
you probably wondering why i didn't report it to the police.,DISCIPLINE SUGGEST INTERCOURSE+fs-UP GEORGE-BUSH RACE SUN_2 NEGLECT PUBLIC MOTORCYCLE CLOSE-GATE ONE ANALYZE GO-AWAY FIRST HITCH-HIKE THREE-HOUR BCL FUMBLE BCL HP LOUSY STUDY LOVE SUSHI NONE CARD CAR RECORD SUMMON STORY CHOP HAVE ADULT-TALL FLA PETRONESTRATIY PET/SPOILED EASIER EMPTY-FROM-NOW-ON NINETEEN_2+NINETY-NINE CALIFORNIA_2 VIDEO-GAME ESCAPE ITALY JANE NO-GOOD ADVISE/INFLUENCE+AGENT MELON/PUMPKIN A-LEVEL-ABOVE SO BORROW LANGUAGE BUOY_7 SACK CHAPTER IDEA OUTSIDE FAIL BAG FIVE PACE/PROGRESS OBJECTS SEE OWN EVERY+fs-DAY BUSTED INFORM DOCTOR BAGS CAR+AGENT OH
"that book, john finished reading it yesterday.",RESONANCE BAD FINISH TUBING ANIMAL HUNGRY USE WAIVE PRINT LOOK-AT UN 5 TOGETHER/GO-STEADY ALL MOTIVATE TABOO SIREN FOUR-THIRTY GOBBLE-UP SEARCH-FOR OPINION SILLY PLAID PANIC LOOK-UP NOT-KNOW GATHER EASIER SEVEN-THIRTY 2 NEED LANDSCAPING TYPE HERE N CASINO STRIPE DVD ASIA EXCUSE BIRTHDAY ABOVE_3 LOOK-BY-EYE INFORM-ALL INTERESTING SOON EMOTION CITY/COMMUNITY INTIMIDATING MEET STUDY_2 INDIA QUOTE BRICK J PAINT_2 INTIMIDATING COLLEAGUE PAUL POLITICS HUMOR READY ALL FRUIT KNOW WHERE OFFENSE WORTH ATTENTION-WAVE FRIEND
is it raining outside?,WHICH LONG-AGO BUSTED CARRY SELF GROUP/TOGETHER BRAVE/RECOVER CUP EXPRESS SIX-DAY SEE DEPART LOMBARDI BE PASS GARAGE/SUBMARINE TIME-TWO BURST WEAR LIP A-LOT SUN+#BURN LAZY NEWS BODY ARREST WARN RELATIONSHIP-OFF EXAM BQQ KING ANGRY DISTRIBUTE US ANNOUNCE BACKWARD_2 JUICE TEAM LAST-YEAR TRACE-PATH EXTRA FRUIT SEWER PAPER-CHECK/CARD DISCONNECT MEAT STRANGER GROUND SUNNY NOW+AFTERNOON_2 ZOOM FEET NTID PONDER TODAY BARITONE K NEWTON DELIBERATE SUMMON SPIT SEW FIRE CONFRONT PET-PEEVE EMAIL FLAT/FLOOR WATER+TUBING ORANGE BACK
jack lied. he's not sick.,RUBBER DISCIPLINE PASS-OUT_2 MOST LESS-THAN HEADBAND FISH MAKER COMPARE FRONT JOIN BETWEEN/SHARE PAY PROCEED_2 YES ASIA AUTUMN MCDONALD GIFT GO SPRING LIKE COPY EVERY+THING SUMMON AFTER SUNDAY_2 RUN ROOM MEET CHANGE SMALL-AMOUNT CITY ONE-WEEK LIST REALLY+WORK EASY+MOST ASL MR TEST UN+PREDICT DIE IMPACT DEER ADVISE/INFLUENCE+AGENT ZONE WISH G GET-TICKET LOOK-FOR SENSE JOINT POSITIVE SHORT-HEIGHT PUNCH BLANK-OUT ROOM UN OF-COURSE HUNGRY BLOWN-AWAY IBM TO HER FACE+SAME BOAT_2 TOUGH STICK ^ PISS-OFF
"if bob is surprised at his surprise party, it is commendable because it is difficult to surprise bob.",BREAK-DOWN END KILL CHAT WAIVE OVER-NIGHT NOW+AFTERNOON_2 START INTERACT/COMMUNICATE INTERNATIONAL LEAVE-THERE LINE GO OCEAN LIST-ORDER-PINKY POINT-TO UN+FORTUNATELY AGENT NOTHING-AT-ALL PERFECT SHOE TRACE-PATH SWITCH WAVES CHEAP TRANSFER CLEAN CONFRONT DELETE AVERAGE/RANGE CONFLICT/INTERSECTION SUPERIOR CHESS TAKE MEET WOW DAUGHTER BEAT_2 DISAPPOINT TRACK-RING 5 LEARN BREAK JAIL EXHAUST BANDAGE WEEKEND RECORD FIVE APPEAR STILL ALL_2 WRONG ADVANTAGE VEGETABLE LOOK-AT APT SICK NEB THANK-YOU IMPOSSIBLE RAKE SHOOT LANGUAGE LOOK-BACK BUTTS ASSAULT LUCKY FACE NUMB
should i buy shorts?,SELES BOSS STAND 5 PRESSURE HOTEL BOSTON IOWA DESTROY COOKIE INNOCENT SPINACH CALL-BY-PHONE LIGHT-FLASH BAGEL OVER-IT IMPORTANT LEND WAVE-HELLO TRUCK CONTINUE ADVANTAGE THIRD-PLACE_2 INTERRUPT AREA CEREAL HOT CORNER DOOR ACCOMMODATE CHECK A-LOT SUNSET ALARM BEHAVIOR LEND KID SAY SON HURRICANE HONEST SIGN FINE_2 PAINT HEART HIT_2 ABANDON GRAB-CHANCE RIGHT-HERE SEPARATE NEAT CALIFORNIA_2 TIGER LIFE FALL-INTO-PLACE MORNING GEORGE-CLOONEY SB LONG-SLEEVE PLAYER FRISBEE RUN-MACHINE DOLLAR_2 TEST_2 BOXER GAMUT CONDUCT SUNRISE ENGINE SPIT
"if there is no snow, school will continue.",REMIND NINETEEN_2+NINETY-NINE EXCUSE-GO ^ RECORD VT WEAR t AWFUL BAGEL OPPRESS POINT-TO PAINT_2 PLAID GIRL+CORRECT FOURTH-IN-LIST STRAIGHT RICK-PERRY HOURS SURF-INTERNET BUTTER SELF INFORM 3 GIRL+CORRECT WHAT ONE-MORE THREE-HOUR SITES BIGGER A-OK GOOGLE ROLL-ON-FLOOR-LAUGHING EMPTY HORRIFIED DISORDERED GREEN RA HOW-MANY BLUE+fs-BERRY VIDEOTAPE_2 MORE-THAN NEW PAUL SPORTS VOCAL TRADITION MEDIUM KEEP OPPOSITE WANT+NEG IOWA BOY EARLY SACK WOW VALUE QB NIGHT HEIGHT SPECIALIZATION WITTY HAIR_2+DYE COME-ON HOW-MANY EMOTION NOT+MUST PETRONESTRATIY LEND CHINA
"""i am a fluent signer,"" the cop said, and started signing.",LOOK-LIKE LAST-YEAR APPEAR CLEAR TIE_2+FISHING TROUNCE HEART ONE-DOLLAR FUN FINALLY/SUCCEED EARLY SEE SENTENCE FALL CSUN BARITONE LANDSCAPE NAKED DECLINE_2 CHESS AUDIO GOOD/THANK-YOU+NIGHT RUN-OUT PAY-ATTENTION HIT_2 FOUR JAIL HORRIFIED CLOSE AGREE DRINK ASK_2 LONG-LIST_2 CEREAL LIBRARY HURT GRUNTAL BOXING QUOTE THREE-HOUR FIFTH-IN-LIST DATE A-LEVEL-ABOVE TWO EASIER 3 GRUNT FALL-INTO-PLACE PAY/SPEND RICK-PERRY MISS RUNNING-BACK PARTY-HARD NONE POP MONDAY ON CAT STORE EXCITED COURT DISGUST EMBARRASS LEARN GET-TICKET FUMBLE EACH NEAR EX COME
i commute to work by bike.,SEVENTH MISMATCH BELIEVE MISUNDERSTAND THINK+MARRY REALLY+WORK/BUSINESS TIE GUITAR COOKIE BUILDING DANGER FEW SCRATCH CHOICE SPARE EAR DATE/DESSERT LOOK-UP DRINK NOW-WEEK DROP EMOTION_2 STAY LIE CNN CORNER CARE A-LEVEL-ABOVE ROLE ADVISE SUCCEED SOCIAL/INTERACT ELEVEN PICK-UP SIX FINGERS-CROSSED BRING OFFICE SWALLOW PAST+ALL-NIGHT TIPS PLEASE/ENJOY GOLD HOURS TENSE RESUME EVERY+THING TWO VIDEOTAPE NOISY USE_2 OUTSIDE BETH SPEECH MITT-ROMNEY RENT BABY HELMET BRUCE-WILLIS LOOK-BY-EYE BIRTHDAY STICK-ON-SURFACE EXPERT ANGELA BEAT_2 OJ FEET RACE l CLEAN
"if it's 80 degrees here in boston, it can feel really hot.  but in la, 80 degrees feels like nothing.",SUMMER RA TASKS LEADER ADVISER CHESS CHOCOLATE RAKE SOUTH CHINA SAT LEAF BRUCE-WILLIS BLACK REFER OFFICERS SHARPOVA DRUNK DOLLAR_2 UGLY REPLY SEVEN ALL-YEARS-HS PLAY+AGENT POLITICS FIVE INTERNET SUNDAY_2 GAMBLE IND USE-SIGN-LANGUAGE CITY/COMMUNITY SOUND SEVEN_2 WATER+DCL WAVE-HELLO SEEM DURING/WHILE ONE LOMDI INFORM-ALL WARN GROUP/TOGETHER GO-AHEAD KNOW-NOTHING DATE TENN DOWN IMPOSSIBLE BOTH HOME NEED LAPTOP GOOD/THANK-YOU REPORT IND UNIVERSITY STICKY VACATION CALL STEAK LIST-ORDER-PINKY AT SPORT EMPTY-FROM-NOW-ON LOCKERS FIREWORKS CLEAR TWO BACK
some woman arrived here.,FRISBEE ONE-MORE DECORATE APPROACH SIREN LOSE PAPER-CHECK/CARD RUN
"when my friends are  leaving to go to the party, i will let my roommate know that i will be joining them.",TROUBLE CORRECT PRICE SEVENTH TOTAL SEE-SEE WHY PAST+NIGHT TESTIMONIES LIST-ORDER-RING GREATECHWAECH [UNK] FRUGAL RIVER HUMID SWITCH MAKE+REALLY DISCIPLINE HER SEW CONTRO GET-IN-BED HALL SOME+THING DONNA NOT-YET PASS SHORT SAVE-MONEY LOOK-AROUND THOUSAND WHOLE RETIRE EXCITED PACE OCCASIONALLY QUIZ WASTE RAIN TIME CITY/COMMUNITY VOICE-RANGE BOY SECOND BRAKE STADIUM RUBBER NORTH TO/UNTIL DEMI-MOORE P CHOP FOOTBALL ADULT-TALL SON UTAH PRICE TWENTY-FIVE FRIENDLY CLOSE-BOOK POUR-SWEAT MOVIE_2 APPLAUSE FINALLY_2 CALIFORNIA DIE SUNDAY_2 OPPORTUNITY THROUGH WORK-OUT
the man decided he didn't want a big car; he prefers a small car.,ABOVE_3 VOICE-RANGE REQUEST DATE FOURTH COPY COUNTRY HATE DISCUSS SUNRISE CD JOHN-STEWART TIE_2+FISHING DECLINE_2 SET-ASIDE DISCUSS-INTENSELY SEVEN_2 STRUGGLE SORRY WOOD DRY THANK-YOU OFF-POINT EMPTY-FROM-NOW-ON RULE BAKING-SPRINKLES TONY SERIOUS THOUSAND WORK-OUT DISGUST AMONG CANCER BRUCE-WILLIS SITUATION FILM NEWS CREAM SD EAT+NOON OK JESSICA VENTRILOQUISM LOMBARDI IMPOSSIBLE EXCUSE SEPARATE NOT-WANT MISTAKE VERY MISS DEGREE IOWANS PICK-UP SF GOOD/THANK-YOU+NIGHT KISS-FIST THUMBS-UP/GOOD NEV THIS OPEN ANALYZE_3 WATCH-TV CNN L-X WONDER BELT FUCK ALL-DAY WHY+NOT
alcohol is not always good.,ENOUGH GET-TICKET LIST-ORDER-RING WIN APPLY FISH EVER MOVE-AROUND MISS ROPE COURSE NONE/NOTHING ED ALL-THE-WAY THREE-DAY BURN BEAR LOCKERS SWALLOW LEND BLANK-OUT MAINE THIRTY_2 DIRECT OCCASIONALLY CREAM+CHEESE CHOCOLATE DIRECT APPOINTMENT CL MAIL ALMOST ANGRY IT RUN-MACHINE HARD EAT+MORNING PALE REALLY+WORK/BUSINESS LESS-THAN DELICIOUS ROCK WRITE_2 FINGERS-CROSSED FINISH COMPANY MUCH WHERE USE-SIGN-LANGUAGE REALLY PASS STRUGGLE LAST-WEEK AUSTRALIA COOK/KITCHEN QUOTE/TOPIC WRESTLE TV MISS/ASSUME BOAT LEARN RANGE/SPAN BALL OTHER ACCOMMODATE 2 LAUGH DORM SMILE POSTER
"so anyway, i went in the shower--i had put two bags on my hand to be safe.",ENNIS TASKS RAIN WAIT LONG-PAST BETTER FLOW WARN FINE ICE-CREAM SUNSHINE_2 LA BECOME DURING/WHILE SACK FALL-ASLEEP SD HOT MIKE CAVIAR GARAGE/SUBMARINE LICENSE LA IMAGINE BRAKE GLASSES_2 MOOD FOCUS/NARROW REALLY APPLY_2 GO-AHEAD MOTIVATE REALLY+WORK/BUSINESS CUTTER POLITICS LIST-ORDER_2 COURT PLANT POSS STAY_2 SEE-SEE WONDER SO-SO LEARN INTERNATIONAL CRIB APT CALIFORNIA_2 EMIT THURSDAY DOOR HP PART TYRANNY CLASS_2+BOX/ROOM TIE_2+FISHING SON NONE BARBARIC AMY BURST DOOR TV GOLD/CALIFORNIA TEXTING_3 WHEN ENGLISH MAD SD TIE_2+FISHING
i don't have a car at all.,EXACT NOW+AFTERNOON IT IMPLY CHAPTER BUS LETTER/MAIL DYE SCOUT WAVE-HELLO PERCENT ELECTION COOLER MELT/SOLVE MAYBE IDEA BUS DIFFERENT LEG EAT+NOON INTERACT/COMMUNICATE GILBERT DVD RESEARCH TEASE_2 SET-UP PHILADELPHIA AUNT NATURAL HORROR FIND/FIND-OUT SIZE WRITE SUBLIMINAL-INFLUENCE HILL USE_2 LIST-ORDER-IX IMPACT DANGER MUST OPEN-BOOK COUNTRY CLOSE-DOOR WHAT+ACTION FISH S FRANK BACKWARD_2 HP FREAK YES ALL-YEARS-HS DONUT BCL OFFENSE SEVEN DISH LUCKY LEAD LIGHT MOW FREE SHORT CLASS_2+BOX/ROOM JASON ADVISER CONFRONT SENSES COAT LEAF
when do you start travelling?,POUND ORANGE WRITE DOWN-THE-LIST FLOWER USE_2 CRISIS DECLINE_2 FOUR-THIRTY NEWTON LONG-AGO MISUNDERSTAND SLOW FAIL AREA TOO AAA CAVIAR PRETEND STORM CAR DANGER PUNISH PARPF CROPS PROVE LONG-LIST_2 DIE TRIP GILBERT JANE KILL MEAN MUTE MIND MATH PRACTICE ADVISER TENN HUMAN COLORADO FINALLY_2 PEE RIVER SATISFIED TOY INVITE BUTTS BELONG UNCLE VINCE CANDY LCL FIRED IMPACT HISTORY YES_2 COFFIN FLOW VOICE-RANGE BELIEVE WHICH STAY-AWAKE ROCK DURING/WHILE STRIPE WHERE CLOSE-DOOR NEXT MARRY
"but there is a study on beautiful speech from the teacher, to understand how voice quality can motivate the students a bit.",ANY+WHERE CONCEPT QUOTE/TOPIC BLOCK DELICIOUS LIZ MOST-SKILLED AUTUMN CAPE-COD OLD+AGE-SIX+HALF PRICE SELES NAB POLICY COLD SPEECH/LECTURE SUMMON SET-UP ANALYZE_3 TROUNCE PERMIT SENSES CELEBRATE ELECTION STOOL JACK SEPARATE EXCUSE TRAY STICK-ON-SURFACE MILK VOICE-RANGE MEET GRANDMOTHER STUDY TAKE-OUT MOVIE_2 SYSTEM LOOK-LIKE RUIN G MONEY_2 STAY-AWAKE-ALL-NIGHT STYROFOAM ANKLE LIBRARY NEWS DARK GROUP NADAL BIRTHDAY_3 GET CALL STAR+BOMB MAYOR-BLOOMBERG PCL NEWS GRAB PASS-OUT_3 WORRY LOG NEW-YORK_2 TRUCK QM THINK+BURST LECTURE DISORDERED QUOTE RECORD TEAM
mother is reading a book.,HALL BAG EVERY+fs-DAY AWFUL ICL LAST-YEAR PARADE BIG_2 OFFENSE LAUGH-HARD ANSWER LOMDI STAY-AWAKE FLY-BY-PLANE TIPS NORMAL FIX BAGEL SERIOUS TACTILE ALL_2 YES NINE LIST-ORDER_3 LIST-NAMES DISAPPOINT ENTER SYSTEM GUEST SMIRK LUCKY RESEARCH GAS DOG_2 FREQUENTLY POLICY STAND-UP CPR GRIEF MILLION SEW NORTHRIDGE STAY-AWAKE CUT NEAT EMPTY CHARLES BONFIRE NOW+MORNING STRATEGY ADDICTED CHRISTMAS NEW-YORK_2 SOON WINDOW WEEKEND IMPORTANT QUALITY WAY FIX CABIN FINALLY_2 SCREAM KNEE BIRD FIND/FIND-OUT OTHER SUNSHINE NEXT/UPCOMING AFTERNOON_3
"the guy who hit the parked car at the red light was talking on the phone, i think",WIN IX CARD DOG HIGHWAY DEMI-MOORE EACH HOUSE ANIMAL WATER+DCL ALONE REFLECT OFFICE DRIVE DELICIOUS BUSH STAFF BURST SEVEN WEEKEND_2 MENTION EAT+MORNING HEIGHT SISTER REALLY+WORK LONG NORTH STICK-ON-THROAT FRANCE MANIPULATE COP DIFFERENT FLY-BY-PLANE RED POUR-SWEAT BOXING COLLARS FRESHMAN AND ANIMAL LISTEN DATE/DESSERT PERFECT SUN_2 FIELD BUTCHER-SHOP EAT+NOON GOAL PAUL ENOUGH FORGET-IT LAPTOP THAN LIST-ORDER_3 GOOGLE NORMAL LOCKER+BOX/ROOM YEAR-LONG NINETEEN_2+NINETY-NINE WAY PEE ANY+WHERE GUESS STRUGGLE VARIOUS PCL THRILL/WHATS-UP DEAF PANIC FRUGAL
"if i see that the beach is crowded, i would not want to go.",MEAN OUT RUN SS CLEAN NEXT/UPCOMING ROLL-ON-FLOOR-LAUGHING AFRAID BONE HAPPEN LODI KNOW-THAT NEXT-TOPIC TEST EAT USE_2 SUFFER BROTHER IOWANS BOX WITH RECENT-PAST GROUND SCARE BARBARIC JANET STAMP HEAVY KEY POUND JOB SEATTLE ADVISE LESS UGLY PRACTICE MILLION FIRST ALL-THE-WAY DOG COG HEARING WEAR QUOTE/TOPIC VIDEO-GAME OWN DISCONNECT FRUGAL KNOW+NEG RE+OPEN HEART JOB URINE TRIP UMBRELLA DEMI-MOORE TYRANNY LODI PAUL TAKE-OUT EXCITE LOOP PASS ELITE . EXPRESS PERSONA FANS AUTUMN GOOD
"if it's 80 degrees here in boston, it can feel really hot.  but in la, 80 degrees feels like nothing.",MENTOR LOVE VIDEOTAPE_2 BIRD fs- STAND-UP CANCEL/CRITICIZE BASEBALL CRASH ADD-TO PAY-ATTENTION SILK GOOD/THANK-YOU PRESSURE GATE DROWN MELT/SOLVE TEACHER JUICE SICK/SILLY QUIET ORIENTATION BIB I KOWTOW GRUNT LEAD WHY STEAL FLIP-FLOP FRESHMAN STATION AGE MOVE-AROUND ROLL-ON-FLOOR-LAUGHING VISIT NIGHT FEEL WAIVE ICE-CREAM LOMBARDI GOLD WONDERFUL VOICE-RANGE BABY WALK PLAN TRADITION OF-COURSE NEXT-TO US OTHER EAT+NOON HOUSE HEIGHT FAST REPLY THAT FALL-ASLEEP BUTCHER-SHOP FATHER JOE GATHER CALIFORNIA ROAD MPH VOICE-RANGE CLOSE-GATE SERIOUS RESOURCES
my friend doesn`t want to buy a plaid shirt.,CHECK PO CAMP LOSE HOME GET-IN-BED CARE TURN EAT RUN IT DO ICE-CREAM CURIOUS POSS DISCUSS-INTENSELY BORN TROPHY_2 RSD SPECIAL/EXCEPT THROUGH CALIFORNIA_2 PASS INHALE BURST STRICT SEAFOOD HUNGRY THRILL/WHATS-UP ENJOY ACCIDENT OMAHA PAPER L-X WAVE-HELLO ARTICLE BAWL-OUT CHECK QUALITY WONDERFUL BUSINESS BORDER BANDAGE EAT-UP REASON READ_2 STUDENT SELF ANSWER SKILL NYC CNN VIDEO-PHONE COMMUNICATE CAUSE SUNSCREEN NOW+AFTERNOON_2 BUSINESS LAUGH FACE THREE-DAY OF DAY NUMBER TWO-HUNDRED BACK-TO-TOPIC FRANCE APPLAUSE A-LEVEL-ABOVE BEAT
often they don't realize how much noise they are making. so they're not as quiet as they think.,SISTER MISUNDERSTAND PASS-OUT_2 CHECK+fs-LIST GROUND OAKLAND ADDICTED HOME+WORK BIRD DOWN-THE-LIST EX COURSE AWFUL DIMWITTED UN+FORTUNATELY MIDDLE MPH THICK POP-UP FIREWORKS YES GOOD+ENOUGH STUDY MAKE-IT COW SNOB SERVICE LOOK-BY-EYE LISTEN CHOICE GUARANTEE GET-IN-BED SELECT WAIVE POLITE APPROACH TIME OPEN PLAYER CRASH_2 LICENSE FALL-ASLEEP TRACE-PATH FOLLOW ALRIGHT GIVE-UP+fs-UP BACK-TO-TOPIC BROOKLINE CARRY MANAGE/CONTROL+AGENT VIDEOTAPE_2 ADDICTED JANE AGE-THIRTEEN STUCK LIGHTNING PROJECT TOUGH BROWN DIALOG READ STAFF SIMPLE FRIDAY EVERY+THING BUS PUT FLOWER INCLUDE/INVOLVE UNIVERSITY
"john didn't break the window, he cracked it.",SUSPECT BROWN ELEVEN DEC WARN VACATION MILES THIRD-IN-LIST FIELD HERE LVINCE ADVISE BAKING-SPRINKLES BUSINESS SEARCH-FOR FLUSH OLD+NINE BARBARIC GOLD NOT-KNOW SMELL CAREER STOOL SOME+ONE NOW-WEEK STATION SWITCH PUERTO-RICO MISTAKE EXCUSE BLOOD PRINT ASL DEAF STYROFOAM MEDIUM VARIOUS TRADITION SUNRISE AVERAGE/RANGE FINALLY_2 UNDER SARAH-JESSICA-PARKER LONG-LIST_2 CABIN SOON PAST YOUNG APPLY CREAM+CHEESE SKILL QUIT GRUNTS FROM-NOW-ON BUILD KING JOURNEY PARADE NEAT TUBING ROOF SD LITTLE-BIT APPOINTMENT CAKES TEASE MACHINE THIRTY_2 REALIZE QUIT
i'm going to the movies again next week.,COLLAR SEVEN-THIRTY GESTURE SIX+HALF AAA SPORTS ENJOY CONCEPT APPLY_2 HOW-MANY KNEE OF-COURSE CHANGE MOUSE/FICTION FLAT-TIRE_3 PUERTO-RICO SNEAK STUDY_2 SPEND TIRED SKILL LIP ALCOHOL IRRITATING PACE/PROGRESS NEWTON GO-AWAY SANCTUARY SPECIAL/EXCEPT+fs-LY LOOK-AROUND SCRIMMAGE MANY f LOOK-LIKE 3 RIDE TRUE-BUSINESS NEXT-TO_2 OUT MALE-COUSIN POTATO VOTE FF BROOKLINE BEN SAME ROPE THUMBS-UP/GOOD JUICE ASIA BY-A-HAIR CAR SPEECH/ORAL TRAFFIC_2 CREATE/PRETEND LEAF EXACT TESTIMONIES MARRY ADVANTAGE EXCESS SITUATION GARAGE/SUBMARINE STILL LINE BLADDER OAKLAND WIN MINUTE CANCER
"john, he gave the man over there a new coat.",MISS/ASSUME RESIDENCE/ADDRESS THINK+HOPE IN MAN WHITE OIL MONEY SWITCH NO MIDDLE ABUSE TEASE WANT_3 COPY DRUG SMIRK INSTITUTE BOY+SCOUT MP ONE_2 GAMBLE DYE LOOK-DOWN HAPPEN SPEECH/LECTURE RULE WHIP BOSS EIGHTY ENJOY OVER-IT DO NOW COMPETITION WANT_2 SURPASS MONSTER CHICAGO GAME TRANSFER BLOWN-AWAY AGREE EAR FALL-ASLEEP FIVE-MINUTE RULE AA SUBTELNY EMOTION_2 GO-BY-BOAT WAVES BLOW GUARANTEE RELAX POLICY OPEN AREA FOOT VARY BRING WHIP IX NOW-WEEK JANA ESCAPE DEMI-MOORE CROWDED NOT+MUST SENTENCE
why is father upset?,IGNORE VOLUNTEER/SHIRT SNEAK BECAUSE BUTTER_2 ONE NOT VARIOUS MANILA SMILE SOCIAL/INTERACT PRINT WALK FALL-INTO-IT LA SEW STRANGER MAKER PASS-OUT_3 TAKE LOCKERS FIND MOTORCYCLE BUSH PLAYS APPLY SOUTH OLD+AGE-SIX+HALF OF VOICE AGE-THIRTEEN NEW LOUSY SHOULD SAD ENGINE OF-COURSE BLUE+BERRY CHARACTER TAKE-BREAK l COLLIDED TIRE HEAVY SMILE TEST_2 LIST-NAMES 3 SACK ADVISE/INFLUENCE GRASS EAT+MORNING HORSE TYRANNY DISTRIBUTE AGE-THIRTEEN VEGETABLE PUNCH ABC MITT-ROMNEY INTERVENTION HUSBAND COME-ON RESOURCES ANKLE BOTH GAMUT FAULT OFFICE BUS
who listened to the teacher?,SET-ASIDE PIE ZONE TENSE BEFORE_3 NO EXPRESS TAKE-OFF CREAM+CHEESE BELONG GERMANY PUNISH TEXTING_3 RELATIONSHIP-OFF ETC. BELT LOTION TE TIME-TWO CAUSE PASS-OUT_3 TOMORROW DEAD DESTROY HORROR f NOW+NIGHT WATER+TUBING CNN INFORM-ALL MORNING CLOSE-BOOK BLUE+fs-BERRY NEGATIVE SEARCH-FOR LIMIT TRUNK AC SUNSHINE NICE/CLEAN HEIGHT_2 COUGH THOSE-TWO AGENT ABANDON DRIVE MORE GENDER PICK-UP RUN-OUT LIGHTNING CAR+AGENT BRUCE-WILLIS STADIUM SCISSOR TIE_2+FISHING AVERAGE CPR OPEN-BOOK PREVENT ONLY MISMATCH MILK TOGETHER/GO-STEADY PLEASE/ENJOY SOCIAL SEND/MAIL STAY-AWAKE-ALL-NIGHT ACCIDENT WINNING
who did you send the letter to?,LAZY MATH ARRIVE MINUTES LOOK-LIKE CANNOT BORN COLLECT POLICY JULY BRICK VINCE ABUSE BRING SURF-INTERNET PAY/SPEND ENGLISH OCCASIONALLY PATIENT TABLE REMIND APPOINTMENT NINETY-SIX OVER-IT MINUTE FRANCE BIRTHDAY_3 CAUSE TEXAS HAPPY LOMDI JUICE MITT-ROMNEY SPEECH/ORAL ENGINE FLOWER MOTHER CREAM DEAF VEGETABLE LIGHT-FLASH ORDER BOSTON OMAHA BREAD MOVE-AROUND CHASE NOTICE NEXT-TO_2 GOOD/THANK-YOU KEEP JASON SPECIALTY POUND SOMETIMES THREE PRINCE ENNIS MINN SELF TEST N AWFUL SUBTELNY AUSTRALIA THURSDAY SUN MAJOR DOWN GONE
