translation,gloss
Mother is planning to read the book later.,IX-3p:i MOTHERwg PLAN READ++ BOOK LATERwg
Will mother read a book later?,IX-3p:i MOTHERwg BOOK (L)FUTURE READ+ LATERwg
Is mother reading the book?,IX-3p:i MOTHER+ READ+ BOOK IX-3p:i
Mother bought a car.,IX-3p:i MOTHER IX-3p:i CAR BUY IX-3p:j
Father bought a book.,IX-3p:i FATHER IX-loc:i BUY BOOK IX-3p:i
Mother should not buy that car.,IX-3p:i MOTHERwg IX-3p:i CAR BUY SHOULD NOT
Why did mother buy a car?,IX-3p:i MOTHERwg BUY CAR REALLY (25)WHY^part:indef
I have never seen John's car.,IX-3p:i fs-JOHN CAR IX-1p NEVER SEE:neu IX-3p:i (1h)part:indef
I have never seen John's car.,IX-3p:i fs-JOHN CAR IX-1p NEVER SEE:i
"WOW.   As for John's car, it was stolen. ",REALLY (1h)WOW/AWFUL IX-3p:i fs-JOHN CAR STEAL
It--that car there--is John's father's.,IX-loc:i THAT:i CAR IX-loc:i fs-JOHN FATHERwg IX-loc:i
Is that car there John's father's?,IX-3p:i CAR IX-loc:i fs-JOHN FATHER
Whose car is that?,IX-3p:i CAR WHO
Is that John's former car?,IX-3p:i fs-JOHN FORMERLY CAR IX-loc:j
"He, father, must buy a car for John (I'm telling you).","IX-3p:i FATHERwg MUST BUY CAR fs-JOHN IX-loc:i 5""attitude-marker"""
"He, John's father there, must buy this/that for Mary there. ",IX-3p:i fs-JOHN FATHER IX-loc:i MUST BUY IX-3p:j fs-MARY IX-loc:k
John's father there is giving a car to John.  ,fs-JOHN FATHERwg IX-loc:i neu:GIFT:j CAR fs-JOHN
Will John give his father THAT CAR?,IX-3p:i CAR fs-JOHN (L)FUTURE FATHERwg
It's John's mother? she's buying A HOUSE?,IX-3p:i fs-JOHN MOTHERwg IX-loc:j HOUSE BUY IX-3p:i
"No, will she buy a house?  No,  John's mother doesn't want to buy a house.",IX-3p:i HOUSE BUY NO fs-JOHN MOTHERwg NOT-WANT
Mother doesn't want to buy a house.,MOTHER NOT-WANT BUY HOUSE IX-3p:i
John bought many books.,IX-3p:i fs-JOHN BUY MANY BOOK++
Did John buy many books? How many did he buy?,IX-3p:i fs-JOHN MANY BOOK BUY HOW-MANY part:indef
Teacher really liked the movie.,IX-3p:i REALLY TEACHER MOVIE REALLY LIKE
The teacher enjoyed (the movie) but the kids did not like the movie.,IX-3p:i TEACHER ENJOY BUT IX-3p:j KID NOT LIKE MOVIE part:indef
The teacher doesn't like the movie.,IX-3p:i TEACHER VOMIT MOVIE
"I don't know if the teacher likes the movie, I (just) don't know.",IX-3p:i NOT-KNOW TEACHER LIKE MOVIE NOT-KNOW part:indef
Mother isn't buying a car for John.,IX-3p:i MOTHERwg IX-loc:i BUY CAR FOR fs-JOHN
The student likes CHOCOLATE.,CHOCOLATE REALLY STUDENT LIKE
The teacher likes CHOCOLATE.,CHOCOLATE TEACHER IX-3p:i LIKE
Why doesn't John like chocolate?,fs-JOHN CHOCOLATE NOT LIKE (25)WHY part:indef
How many books has John read so far?,fs-JOHN READ+ HOW-MANY BOOK+ UP-TO-NOW
How many books did the student read?,STUDENT READ+ HOW-MANY BOOK
For how long has that student been reading the book?,IX-3p:i STUDENT IX-3p:i READ+ BOOK UP-TO-NOW part:indef
Mother gave John chocolate yesterday.,IX-3p:i MOTHERwg neu:GIVE:j fs-JOHN CHOCOLATE YESTERDAY
"He, John, gave his mother chocolate.",fs-JOHN CHOCOLATE MOTHERwg
"John, he is giving chocolate to his mother now.",fs-JOHN IX-3p:i NOW CHOCOLATE MOTHERwg
"About John giving mother chocolate, will he do it soon?",fs-JOHN (2h)GIVE:j MOTHER CHOCOLATE (L)FUTURE SOON
Did mother give chocolate to John?,MOTHER (2h)GIVE:j CHOCOLATE fs-JOHN
The teacher has been car shopping for a while now.,IX-3p:i TEACHER IX-loc:i CAR BUY+ UP-TO-NOW
Has the teacher been car shopping lately(all this time)?,IX-3p:i TEACHER CAR BUY++ UP-TO-NOW
How many cars did the student buy (pay for)?,STUDENT IX-loc:i PAY HOW-MANY CAR
The student there loves chocolate but doesn't like reading.,IX-3p:i STUDENT IX-loc:i KISS-FIST CHOCOLATE VOMIT READ+
The student doesn't like to read but loves chocolate.,STUDENT READ+ VOMIT KISS-FIST CHOCOLATE part:indef
The teacher enjoys reading but not movies.,TEACHER ENJOY READ++ BUT MOVIE NOT
After I finished the past semester at CSUN......,IX-1p OVER/AFTER IX-1p FINISH fs-CSUN PAST SEMESTER
My two friends joined and we decided to drive to Boston.,IX-1p TWO FRIEND IX-1p DECIDE DRIVE TO fs-BOSTON ns-BOSTON IX-1p
I drove from LA to SF to visit a good friend of mine there.,IX-1p DRIVE++ START FROM TO ns-fs-SF VISIT GOOD FRIEND fs-OF POSS-1p++
We went on a trip to San Francisco.  We enjoyed it so much and SF is a beautiful city. ,POSS-1p WONDERFUL REALLY (2h)ENJOY++ REALLY GRAB-CHANCE ns-fs-SF (1h)AREA BEAUTIFUL CITY/COMMUNITY
"I have to admit that SF copies Boston a little, but anyway...","CITY/COMMUNITY REALLY IX-3p:j ADMIT IX-3p:j COPY+ fs-BOSTON LITTLE-BIT BUT 5""anyway"""
I drove straight across the country from SF.,"false start IX-1p j:DRIVE:k FROM TO DCL:bent-B-L""straight across"""
"I was on I-80 all the way across the country and then I eventually got on I-90.  I expected that it would take me maybe three or four days to drive across the country. Unfortunately, I was wrong!","ON I-80 ALL-THE-WAY DCL:B""straight across"" (L)FUTURE CHANGE I-90 LATER IX-1p EXPECT THREE-DAY FOUR-DAY REALLY IX-1p WRONG WOW/AWFUL"
"As my frends and I were driving through the state of Nevada, the three of us were really tempted to gamble. So, we decided to stop by at a casino on the border between Nevada and California.","REALLY IX-1p DRIVE IX-1p ENTER fs-NEVADA REALLY FRIEND TEMPT++ DECIDE SCL:3""car pulling over"" GAMBLE fs-CASINO ON START ns-fs-NEV STATE LINE (vulcan)BETWEEN ns-CALIFORNIA AND IX-3p:m ns-fs-NEV"
I pulled the car over.  We gambled. I had a good time for maybe a couple of hours and then I got back into the car. ,"IX-1p SCL:3""car pulling over"" (2h)alt.GAMBLE++ (1h)HAVE GOOD TIME+ FOR ONE TWO 5""I don't know"" FEW HOUR IX-1p SCL:crvd-V""sitting on"" ON #CAR"
We hoped to get out of Nevada soon so we wouldn't feel tempted to gamble again because we all had lost some money from gambling.  ,"FINE IX-1p DRIVE+++ HOPE OUTSIDE fs-NEVADA #SO NOT FEEL TEMPT+ AGAIN TO GAMBLE (25)WHY IX-1p-pl-arc LOSE LITTLE-BIT MONEY BUT ""it's ok"""
"When we were getting ready to get out of Nevada, I felt something on the back of my car. All of a sudden, the car dropped down in the back and was skidding.","READY TO OUTSIDE fs-NEVADA REALLY 5""everything in order"" FEEL SOMETHING/ONE fs-OF POSS-1p #CAR SCL:B""back end of car skidding"""
My friends were driving in front of me and I was following them.  I had to get their attention by waving my hand so I could pull their car over.,"IX-1p (1h)5""exasperation"" POSS-1p FRIEND (2h)SCL:3 ""car following other car"" IX-1p ""wave"" (2h)SCL:3""cars pulling over"""
"As I got out of my car, I looked at the back of my car and saw one of the tires was flat. The tire literally blew out in two pieces! It was all gone!","IX-1p SCL:1""walking around"" OUT POSS-1p #CAR SCL:1""walking around"" LOOK:o 5""aw, man"" POSS-1p TIRE FLAT DCL:5-C ""tire split"" IN TWO PART DCL:5 ""tire split"" REALLY GONE"
I started to realize that I had a spare tire in the trunk so it was a good thing that I brought it with me. ,"IX-1p ""relief"" GOOD (2h)THING IX-1p BRING fs-SPARE TIRE IX-1p BRING IN THUMB-IX-loc""back"" fs-TRUNK TRUNK"
"I rummaged in the trunk.  I admit that it was my first time changing a tire. I know all men should know how, but unfortunately, I didn't.","IX-1p (2h)DCL:crvd-5""moving things in trunk"" (2h)CL:flat-o""packing"" REALLY POSS-1p FIRST TIME CHANGE TIRE ADMIT KNOW-THAT 5""looking for words"" #ALL MAN SHOULD KNOW HOW TO CHANGE TIRE BUT 5""sheepish"" fs-UN+FORTUNATELY NOT FOR IX-1p part:indef"
I changed the tire. The tire was a donut tire that is only supposed to last for 50 miles.,"IX-1p CHANGE TIRE 5""so, all set"" 5""I don't know"" REALLY IX-loc:o THAT:o TIRE DONUT fs-DONUT TIRE (L)FUTURE CONTINUE FOR ONLY 50 fs-MILES"
"And, it's like 11 o'clock at night--everything was closed.  I just had to find a place to stay and have the car fixed the next morning. ","AND THAT fs-WAS SAME ELEVEN NIGHT EVERY+THING CLOSE IX-1p 5""resignation"" MUST FIND/FIND-OUT PLACE STAY AND FIX TOMORROW MORNING (2h)5""oh well"""
"in the morning. However, as I was driving, I found one hotel, but it had a casino too.","5""hands off"" THAT MORNING 5""leave it at that"" DRIVE FIND/FIND-OUT ONE HOTEL #BUT IX-3p:i HAVE fs-CASINO SAME"
My friends were driving in front of me and I waved to get their attention.  I told them that we really had to stay at the hotel because it's our only choice. ,"SAME IX-1p TELL:u 5""resignation"" IX-3p-pl-3-arc FRIEND IX-1p REALLY POSS-1p FRIEND DRIVE SAME SCL:3""car following other car"" IX-1p 5""resignation"" MUST STAY HOTEL ONLY CHOICE IX-1p HAVE"
The donut tire only lasts for 50 miles so I really had to pull over soon.  We finally arrived at the hotel. We gambled all night and we didn't sleep at all! ,"IX-3p:o CONTINUE FOR 50 fs-MILES FINISH NEAR SOON++ END #SO IX-1p (2h)SCL:3 ""cars pulling over"" STAY ON THAT HOTEL (2h)alt.GAMBLE++ ALL-NIGHT STAY-AWAKE-ALL-NIGHT NOT-YET SLEEP (O>5)NOTHING"
"I had to put up and stay up til six or seven in the morning.  I was hoping that gas station would be open by then, since I needed my tire fixed before I went on to Boston.","IX-1p PATIENT ON 5""I don't know"" SIX SEVEN MORNING IX-1p HOPE #GAS STATION OPEN #SO fs-FIX POSS-1p BEFORE IX-1p TO ns-BOSTON"
It won't open til 9 or 10 in the morning.  We were okay with it even though we had to wait for a bit. The mechanic finally opened and they fixed the tire.,"NOT OPEN UNTIL MORNING IX-1p #ALL 5""resignation"" FINE WAIT+ FINALLY/SUCCEED OPEN IX-1p FIX ETC."
"Plus an oil change at the same time, which I said was fine. The oil change went fine, but the mechanic said he had some bad news for me. The engine belt had cracked and I needed a new one.","PLUS fs-OIL CHANGE SAME TIME IX-1p FINE 5""hands off"" fs-OIL CHANGE PERFECT IX-3p:p SAY INFORM-2p BAD fs-NEWS REALLY ENGINE IX-loc:q fs-BELT CRACK MUST HAVE NEW ONE IX-1p"
We stayed at the shop for another three hours while they were replacing the belt in the engine along with a oil change and the tire as well. I waited for a long while and finally left Nevada at around12.,"IX-1p STAY FOR OTHER THREE-HOUR WHEN fs-FIX IX-3p:q ENGINE fs-BELT (2h)DCL:1""belt"" PLUS PLUS fs-OIL CHANGE IX-1p-arc WAIT+ ALL-DAY FINALLY/SUCCEED DEPART ns-fs-NEV ON"
"When we entered Utah, we all were exhausted as we didn't sleep at all.  We were awake all night at the casino at Nevada last night. ","ENTER fs-UTAH IX-1p-arc 5""of course"" FINISH EXHAUST NOT-YET SLEEP 5""looking for words"" STAY-AWAKE-ALL-NIGHT (2h)alt.GAMBLE++ ON fs-CASINO IN ns-fs-NEV IX-1p 5""resignation"""
We decided to continue driving and we got to Colorado. We stayed at a place there because it was late. We woke up late because we wanted to catch up on our sleep.,"5""resignation"" IX-1p DECIDE PROCEED (2h)""not give a darn"" DRIVE ARRIVE ns-COLORADO REALLY STAY SOON fs-DO OVER-NIGHT WAKE-UP fs-LATE (25)WHY GRAB-CHANCE MISS SLEEP BEFORE NIGHT"
"I woke up and realized that driving to Boston from LA in four days was impossible.  Really, I applaud anyone who drives from LA to Boston.","IX-1p WAKE-UP 5""oh gosh"" REALIZE IX-1p DRIVE TO ns-BOSTON FROM ns-#LA IN FOUR-DAY REALLY IX-1p APPLAUSE ANY+ONE WHO DRIVE TO ns-BOSTON"
"To drive across the country in four days, you would have to drive about fifteen hours each day to have the right pace to arrive in Boston on time.","IN FOUR-DAY REALLY WOW/AWFUL MUST DRIVE FIFTEEN 5""I don't know"" FIFTEEN fs-HOURS fs-A fs-DAY ARRIVE FOR REALLY RIGHT fs-PACE PACE/PROGRESS++ 5""drop topic"""
"I drove through Wymoing and Nebraska. Both states were very boring. It was just flat, with cows, etc. ","5""resignation"" IX-1p DRIVE THROUGH fs-WYOMING IX-1p THROUGH ns-fs-NEB DCL:open-B""flat horizon"" 5""I don't know"" REALLY BORE STATE (2h)DCL:bent-B""land flat"" 5""I don't know"" COW ETC."
In Wyoming--this just popped into my head--there was a place with ten thousands cows fenced in. It was sort of a small jail.,"REALLY IX-1p IN fs-WYOMING IX-1p THINK+APPEAR IX-loc:i REALLY ONE PLACE IX-loc:s TEN THOUSAND COW IN FENCE SMALL JAIL DCL:5""fence"""
"I looked at cows while I was driving and I felt sad for them because they couldn't even move. At end of the ""jail"", I saw a butcher shop where they were slaughtering the cows. I also saw some dead cows that were hanging!","IX-1p REALLY SAD COW CANNOT MOVE REALLY SEE (5)WOW WOW/AWFUL SCL:3""car moving"" REALLY END OF THAT DCL:4""enclosed fence"" IX-loc:t (1h)HAVE fs-BUTCHER-SHOP REALLY ICL""cutting head off"" SHOW DEAD COW BPCL:2""cow hanging"""
"That's so typical of Wymoning. We probably get our meat from there. Very good meat, too, because I ate a steak there.","THAT fs-WYOMING MAYBE THAT WHERE IX-1p-arc GET IX-1p-arc MEAT FROM IX-loc:s 5""you know"" GOOD MEAT SAME IX-1p EAT MEAT IN fs-WYOMING #SO 5""you know"""
"I drove, and it was flat and plain through Iowa, Ohio, and Illinois I got to New York, and finally I arrived Boston.","IX-1p DRIVE REALLY VERY (2h)EMPTY ALL-THE-WAY THROUGH fs-IOWA fs-OHIO ns-fs-ILL DCL:B""continuing along"" ns-NEW-YORK FINALLY/SUCCEED ARRIVE ns-BOSTON"
"After my trip, it was six days total.  ",REALLY OVER/AFTER TOTAL TRIP TRIP SIX-DAY TOTAL
"I really enjoyed the trip and it was a wonderful time.  It was a lot of fun and I would recommend it to anyone who wants to drive across the country. If so, you can ask me for advice.",REALLY ENJOY++ GOOD TIME fs-FUN REALLY WONDERFUL IX-1p SUGGEST ANY+ONE WHO WANT DRIVE OVER/AFTER COUNTRY ASK IX-1p FOR ADVISE+
"And, make sure you have everything ready--make sure your car is ready before you leave, like I didn't do. ",AND MAKE REALLY IX-2p HAVE EVERY+THING READY MAKE REALLY (2h)POSS-2p #CAR PERFECT FALL-INTO-PLACE BEFORE DEPART SAME IX-1p NOT DO PAST
"After I explained Wyoming, the tons of cows and all that...","REALLY OVER/AFTER IX-1p EXPLAIN ABOUT fs-WYOMING REALLY COW (2h)PCL:5-C""herds of cattle"""
"Really, all the way through Nebraska...",REALLY THROUGH ns-fs-NEB
"I was disappointed--you know this, my pager?  It didn't work all the way through Nebraska. ",REALLY IX-1p DISAPPOINT KNOW IX-3p:i PAGER NOT WORK THROUGH ns-fs-NEB
I couldn't chat as I was driving.,IX-1p (O)NONE CHAT+ IX-1p DRIVE++ REALLY
"""Really, I was driving alone.  My two friends were driving in front of me.  So I drove...""",REALLY POSS-1p IX-1p ALONE HAVE FRIEND DRIVE IX-1p DRIVE+++++
...It's really far to Omaha--it's the end of Nebraska,REALLY (1)FAR TO fs-OMAHA IX-loc:j END fs-OF ns-fs-NEB
"""Really, it's about 500 miles across Nebraska.""","REALLY fs-MILES WORTH ns-fs-NEB DCL:1""across Nebraska"""
"I didn't realize that Nebraska was really that big! But anyway, so I was driving...","IX-1p REALIZE ns-fs-NEB REALLY THAT BIG BUT 5""anyway"" IX-1p DRIVE++"
"All of sudden, a strong storm hit.  I was a bit nervous driving through it. ",DRIVE REALLY HIT REALLY alt.RAIN++ alt.LIGHTNING++ IX-1p DRIVE IX-1p
My friends in front of me wanted to pull over.,"REALLY POSS-1p FRIEND WANT SCL:3""car pulling over"""
"I told them its important to go slowly, 45 or 50 MPH. ","IX-1p TELL:k (1h)5""listen up"" IMPORTANT SLOW GO-OUT 45 50 fs-MPH 5""calm down"""
"""Be patient, we'll drive together, and the rain will dissipate."" I said.","(2h)5""calm down"" PATIENT++ SCL:3""car following"" (L)FUTURE MELT/SOLVE RAIN"
It is important to escape the big storm.,RAIN IMPORTANT ESCAPE BIG STORM
"My friend said ""nah, its better to pull over."" ""Okay, fine,"" I said, ""I'd be happy to."" I said sarcastically.  We pulled over. ","POSS-1p FRIEND SAY 5""wave no""+ BETTER (2h)SCL:3""cars pulling over"" IX-1p #OK FINE HAPPY+ (2h)SCL:3""car pulling over"""
We went into a restaurant.  I was hungry because I hadn't eaten lunch yet. ,ENTER ONE RESTAURANT IX-1p HUNGRY IX-1p NOT-YET EAT EAT+NOON
I went in; the place was really creepy. ,"IX-1p ENTER REALLY 5""whoa"" REALLY fs-CREEPY PLACE"
There were no waiters...,"REALLY 5""looking for words"" IX-1p ENTER 5""looking for words"" (O)NONE WAITRESS part:indef"
The tables and chairs were all wood.  It looked like a log cabin. ,#ALL WOOD++ TABLE WOOD++ CHAIR++ LOOK+SAME fs-LOG fs-CABIN HOUSE
"We were uneasy,  but we said ""OK, fine,"" and the three of us sat down around a table. ","IX-1p LOOK:r #OK FINE IX-1p-pl-3-arc SCL:crvd-V""sit around table"""
"I opened the menu; the choices were limited, but we let it slide. ","IX-1p MENU fs-MENU OPEN-BOOK IX-1p ICL:open-B""looking at menu"" L""well"" REALLY LIMIT CHOICE 5""let it go"""
"We decided to have hamburger and French fries, something simple.","IX-1p-pl-arc DECIDE (1h)HAVE HAMBURGER AND #FF 5""leave it at that"" SIMPLE 5""leave it at that"""
The waitress came over.  I told her that I'm Deaf. ,WAITRESS WAITRESS IX-1p TELL:m IX-1p SELF-1p DEAF
The waitress came up and talked into my ear.,"WAITRESS BPCL:flat-O""talking to my ear""++"
"I gestured, ""No, I'm Deaf!""  So she came around and started talking right in my face.  I said, ""No, no--move back.""","IX-1p 5""wave no""+ IX-1p BCL:1""pointing to ear"" 5""got it?"" IX-1p 5""wave no""++ B-L""move back"""
I wrote to explain that Deaf people can read lips. ,IX-1p WRITE IX-1p EXPLAIN WRITE DEAF PEOPLE CAN READ LIP
"Really, some can read lips and some communicate with paper and pen.  ",REALLY SOME CAN READ LIP SOME COMMUNICATE THROUGH fs-P PAPER fs-PEN WRITE
"The waitress said, ""Oh.  Which do you prefer?""  I said I wanted paper and pen, haha. ","WRITE IX-3p:m WAITRESS SAY ""oh"" WHICH FAVORITE/PREFER IX-1p 5""for our sake"" PAPER fs-PEN 5""for our sake"""
Because that waitress was really hard to understand. ,"BECAUSE THAT WAITRESS REALLY 5""you know"" HARD UNDERSTAND"
"...anyway, I wrote that I wanted a burger with fries, just simple...cooked medium..","ANYWAY/NOT-MATTER IX-1p PAPER fs-PEN WRITE SAY EXPLAIN IX-1p HAMBURGER #FF SIMPLE 5""hands off"" COOK++ fs-MEDIUM"
"My friends did the same.  They both wrote down their orders, we gave the waitress the paper, and off she went. ",REALLY SAME false start IX-3p-pl-arc POSS-1p FRIEND WRITE:n WRITE:o FINISH
"We waited and waited.  The rain stopped; I said, ""Oh, good.""","IX-1p WAIT++ RAIN STOP IX-1p FINALLY/SUCCEED 5""so, all set"" FINE"
"I was in a hurry for the food to arrive--I wanted to take advantage of the good weather for driving, but it didn't work out that way.  We waited and waited and waited. ","FINE IX-1p HURRY FOOD ARRIVE IX-1p GRAB-CHANCE DRIVE 5""nah"" IX-1p (2h)WAIT++"
The food finally came.  I looked again--it had plain Wonder bread for a bun and a tiny little burger.  ,"DCL:crvd-L""putting plate on table"" IX-1p DCL""plate on table"" 5""actually"" REALLY REGULAR SAME fs-WONDER BREAD KNOW (2h)DCL:1""square wonderbread"" LCL:open-B""bread around burger"" WITH (2h)DCL:crvd-L""tiny hamburger"" HAMBURGER"
"Really, I would have preferred a McDonald's burger--they're better than this one was.  Oh well.  ","REALLY IX-1p FAVORITE/PREFER ns-MCDONALD HAMBURGER BETTER THAN IX-3p:p BUT 5""forget it"""
"I took a bite... it was gross.  We all decided, ""Forget it.""","IX-1p REALLY 5""you know"" NAUSEA #ALL DECIDE 5""forget it"""
"The food was not good, so we just left it. ","false start NOT GOOD FOOD 5""leave it at that"""
I told the waitress that I was unsatified with the food and that we'd pay for the drinks. ,"IX-1p TELL:m NOT SATISFIED WITH FOOD IX-1p-pl-arc (flat-O)PAY FOR IX-3p:p DRINK++ 5""let it go"""
"The waitress said, ""Are you sure? Do you want anything else?""  I said, ""Nah, I've decided to take off.""","5""let it go"" IX-3p:m WAITRESS REALLY IX-2p REALLY WANT HAVE SOME+THING OTHER IX-1p 5""wave no""+ 5""nah"" IX-1p DECIDE EXCUSE-GO 5""forget it"""
"We left.  As we were driving, we were really hungry.","5""forget it"" DRIVE++ IX-1p-pl-arc REALLY HUNGRY 5""nah"""
I kept driving.  I hurried because I knew there would be a McDonald's on the road.  We found a McDonald's right near the end of Nebraska. ,DRIVE++ HURRY ns-MCDONALD KNOW ns-MCDONALD ON ROAD DRIVE++ FIND/FIND-OUT ns-MCDONALD NEAR END ns-fs-NEB
"I thought,""perfect!"" We pulled off and took the opportunity to eat at McDonalds.  ","IX-1p PERFECT SCL:3""car pulling over"" EAT ns-MCDONALD GRAB-CHANCE ETC."
"Then I drove straight through Iowa...I think it was Iowa...yes, it was Iowa.  ",THEN DRIVE++ THROUGH fs-IOWA IX-1p BELIEVE ns-IOWA YES fs-IOWA
"We wnt straight on through Indiana, then Illinois, no--first Illinois, then Indiana.  It was a good drive; I kept going overnight. ",ns-fs-IND ns-fs-ILL ns-fs-ILL ns-fs-IND DRIVE REALLY GOOD TRIP REALLY OVER-NIGHT
"I kept on driving. I was going 85, 88, 90 MPH all the way through there. ",REALLY DRIVE++ CONTINUE++ IX-1p GO 85 88 90 fs-MPH
"There were no cops.  The speed limit there is 75 MPH, so...","DRIVE++ (O)NONE COP+ IX-loc:q SPEED fs-MP SPEED LIMIT fs-MPH IX-loc:q 75 fs-MPH NOT 5""you know"""
We were lucky and took advantage of it.  After we drove a good while we decided to stop in Illinois. ,IX-1p-pl-arc LUCKY ADVANTAGE IX-3p:q IX-1p DRIVE++ IX-1p DECIDE (2h)STAY IN ns-fs-ILL
"We stayed overnight.   Let's stop, and put this aside. ","STAY OVER-NIGHT 5""so, all set"" STOP SET-ASIDE"
The sun sets.  Lightning strikes.  Rain falls. ,SUNSET LIGHTNING RAIN+++
Through a forest road lurches a husky person.,"LCL:B""ground"" DCL:5""tree passing by"" LCL:B""ground"" DCL:5""tree passing by"" DCL:5""tree passing by"" BCL""person walking"""
"He spots his victim in the distance; the victim looks back over his shoulder, as the husky man continues to walk in persuit. ","BCL""looking back"" BCL""person walking"""
He continues through the forest as lightning strikes and rain pours.,"DCL:5""tree passing by"" DCL:5""tree passing by"" DCL:5""tree passing by"" LIGHTNING RAIN++ (2h)alt.LIGHTNING (2h)alt.DCL:5""trees passing by"""
"Taps the shoulder.  The tappee turns, then looks forward again.","BCL""looking back"""
The tapper thrusts his hand into his victim's body and pulls out the heart.  He picks up the body and slings it onto his shoulder. ,"ICL""reaching into the torso, pulling out the heart"" ICL""holding the heart"""
A person was holding heart while carrying dead person.,"ICL""heart beating in the hand"" BCL""walking while carrying person"""
"The trees pass by, as lightning strikes and rain pours.  ","LCL:5-C""ground"" DCL:5""tree passing by"" DCL:5""tree passing by"" LIGHTNING (2h)alt.RAIN++ DCL:5""tree passing by"""
"The attacker takes a big bite of the still-beating heart, then throws it away.","ICL""heart beating in the hand"" BCL""taking a big bite of the heart"" ICL""throwing heart down"""
"The attacker walks through the forest, up a winding path to a house. ","LCL:5-C""ground"" DCL:5""tree passing by"" DCL:5""tree passing by"" DCL:5""tree passing by"" (2h)DCL:open-B""winding path"" (2h)DCL:open-B""house"""
The attacker lays down his victim's body.,"BCL""whew"""
"He turns the doorknob, kicks open the door, and picks his victim back up.","ICL""turning doorknob"" BCL""kicking door"" BCL""picking victim up"""
He puts his victim down.  There is a wood coffin.,"WOOD DCL:1""coffin"" fs:COFFIN"
He takes down a pry bar and pries open the coffin at each corner.,"ICL""getting pry bar"" ICL""prying coffin open"" ICL""prying coffin open"" ICL""prying coffin open"" ICL""prying coffin open"""
He picks up the victim's body and lays it in the coffin.,"BCL""picking victim up"" BCL""putting victim in the coffin"""
He puts the cover back on and nails down each corner.,"BCL""putting the coffin lid on"" ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"" BCL""whew"""
"He yawned, went upstairs, and went to bed. ","BCL""yawn and stretch"" SCL:1""person walking up winding stairs"" BCL""pulling up blanket"""
Sunset and then sunrise.  The house starts shaking loudly.,"SUNSET SUNRISE SCL""house shaking"" (2h)DCL:S""banging"""
He gets out of bed and goes downstairs to see what is happening.,"5""what's going on?"" BCL""uncovering the blanket"" BPCL:V""person walking downstairs"" 5""checking it out"""
"There is a lound banging, and the house shakes.","(2h)DCL:S""banging"" SCL:5""house shaking"""
He gets his pry bar and opens the coffin,"ICL""getting bar"" ICL""prying coffin open"" ICL""prying coffin open"" ICL""prying coffin open"" ICL""prying coffin open"""
He removes the lid.,"ICL""removing the cover"""
He looks at the limp body in the coffin,"BCL""looking at dead person"" BCL""dead person"" BCL""looking at dead person"" BCL""dead person"" BCL""looking at dead person"""
He puts the cover back on and nails each corner.,"ICL""putting cover on the coffin"" ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"""
"""Nah, I am fine,"" he reassures himself. ","5""reassuring self"" 5""forget it"" IX-1p FINE 5""forget it"""
"When the sun rises, he asks himself, What was that, with the shaking? ","SUNRISE SAY #DO+ THAT SCL:5""house shaking"""
"""what was that?"" He asked.  ""I don't know.""","#DO THAT IX-1p NOT-KNOW 5""looking for words"""
"""I think it was only a dream, or just my imagination about things.  I don't know--forget it,"" he said","IX-1p DREAM (2h)alt.IMAGINE (2h)THING NOT-KNOW 5""forget it"""
"""I am fine,"" he said.","IX-1p FINE 5""forget it"""
He drank coffee all day.,COFFEE ALL-DAY
He keeps drinking cofffee.,COFFEE STILL CONTINUE STILL
He keeps drinking it through sundown.,"SUNSET 5""so, all set"""
"""I'll go to sleep,"" he says.  He gets under the covers...","IX-1p SLEEP 5""no more"" BCL""covering with the blanket"""
"The house shakes again, louder and worse than before.  He ran downstairs.","SCL:5""house shaking"" LOUD WORSE ""jump up"" SCL:1""hurrying downstairs"""
He pries open each corner.,"ICL""prying off the lid"" ICL""prying off the lid"" ICL""prying off the lid"" ICL""prying off the lid"""
He pulls off the lid...,"ICL""removing the cover"""
The victim's body still lies there limp.  He is frustrated.,"BCL""looking at dead person"" BCL""dead person"" BCL""looking at dead person"" BCL""dead person"" BCL""looking at dead person"""
He replaces the cover.,"ICL""putting the cover back on"""
...and he nails the lid back on.  He is exhausted.,"ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"" 5""reassuring self"""
"""I... it must...I don't know""","5""reassuring self"" IX-1p 5""I don't know"" (2h)5""let go"""
"""It must be a head trip or something,""","IX-1p HEAD-TRIP (2h)5""no more"" 5""reassuring self"""
"He walked upstairs.  ""It couldn't be...""","SCL:1""person walking upstairs"" (2h)5""no more"""
"""I won't go to sleep.""","IX-1p REFUSE SLEEP 5""wave no"""
"From now on, I won't sleep. That's it. ","FROM-NOW-ON REFUSE SLEEP (2h)5""no more"""
I will keep drinking coffee.,DRINK COFFEE CONTINUE++
"Two days go by, and he stays up, drinking coffee. ",SUNSET SUNRISE SUNSET SUNRISE DRINK+
"He stays awake, but eventually crashes and sleeps. ",STAY-AWAKE FALL-ASLEEP
He lies back in bed.  The house starts shaking and banging around. ,"BCL""covering the blanket"" SCL:5""house shaking"" (2h)DCL:S""banging"" SCL:5""house shaking"""
