translation,gloss
"I had to put up and stay up til six or seven in the morning.  I was hoping that gas station would be open by then, since I needed my tire fixed before I went on to Boston.",IX-1p PATIENT ON SIX SEVEN MORNING IX-1p HOPE #GAS STATION OPEN #SO fs-FIX POSS-1p BEFORE IX-1p TO ns-BOSTON
It won't open til 9 or 10 in the morning.  We were okay with it even though we had to wait for a bit. The mechanic finally opened and they fixed the tire.,NOT OPEN UNTIL MORNING IX-1p #ALL FINE WAIT FINALLY/SUCCEED OPEN IX-1p FIX ETC.
"Plus an oil change at the same time, which I said was fine. The oil change went fine, but the mechanic said he had some bad news for me. The engine belt had cracked and I needed a new one.",PLUS fs-OIL CHANGE SAME TIME IX-1p FINE fs-OIL CHANGE PERFECT IX-3p SAY INFORM-2p BAD fs-NEWS REALLY ENGINE IX-loc fs-BELT CRACK MUST HAVE NEW ONE IX-1p
We stayed at the shop for another three hours while they were replacing the belt in the engine along with a oil change and the tire as well. I waited for a long while and finally left Nevada at around12.,"IX-1p STAY FOR OTHER THREE-HOUR WHEN fs-FIX IX-3p ENGINE fs-BELT DCL:1""belt"" PLUS PLUS fs-OIL CHANGE IX-1p-arc WAIT ALL-DAY FINALLY/SUCCEED DEPART ns-fs-NEV ON"
"When we entered Utah, we all were exhausted as we didn't sleep at all.  We were awake all night at the casino at Nevada last night. ",ENTER fs-UTAH IX-1p-arc FINISH EXHAUST NOT-YET SLEEP STAY-AWAKE-ALL-NIGHT GAMBLE ON fs-CASINO IN ns-fs-NEV IX-1p
We decided to continue driving and we got to Colorado. We stayed at a place there because it was late. We woke up late because we wanted to catch up on our sleep.,"IX-1p DECIDE PROCEED ""notgiveadarn"" DRIVE ARRIVE ns-COLORADO REALLY STAY SOON fs-DO OVER-NIGHT WAKE-UP fs-LATE (25)WHY GRAB-CHANCE MISS SLEEP BEFORE NIGHT"
"I woke up and realized that driving to Boston from LA in four days was impossible.  Really, I applaud anyone who drives from LA to Boston.",IX-1p WAKE-UP REALIZE IX-1p DRIVE TO ns-BOSTON FROM ns-#LA IN FOUR-DAY REALLY IX-1p APPLAUSE ANY+ONE WHO DRIVE TO ns-BOSTON
"To drive across the country in four days, you would have to drive about fifteen hours each day to have the right pace to arrive in Boston on time.",IN FOUR-DAY REALLY WOW/AWFUL MUST DRIVE FIFTEEN FIFTEEN fs-HOURS fs-A fs-DAY ARRIVE FOR REALLY RIGHT fs-PACE PACE/PROGRESS
"I drove through Wymoing and Nebraska. Both states were very boring. It was just flat, with cows, etc. ","IX-1p DRIVE THROUGH fs-WYOMING IX-1p THROUGH ns-fs-NEB DCL:open-B""flathorizon"" REALLY BORE STATE DCL:bent-B""landflat"" COW ETC."
In Wyoming--this just popped into my head--there was a place with ten thousands cows fenced in. It was sort of a small jail.,"REALLY IX-1p IN fs-WYOMING IX-1p THINK+APPEAR IX-loc REALLY ONE PLACE IX-loc TEN THOUSAND COW IN FENCE SMALL JAIL DCL:5""fence"""
"I looked at cows while I was driving and I felt sad for them because they couldn't even move. At end of the ""jail"", I saw a butcher shop where they were slaughtering the cows. I also saw some dead cows that were hanging!","IX-1p REALLY SAD COW CANNOT MOVE REALLY SEE WOW WOW/AWFUL SCL:3""carmoving"" REALLY END OF THAT DCL:4""enclosedfence"" IX-loc HAVE fs-BUTCHER-SHOP REALLY ICL""cuttingheadoff"" SHOW DEAD COW BPCL:2""cowhanging"""
"That's so typical of Wymoning. We probably get our meat from there. Very good meat, too, because I ate a steak there.",THAT fs-WYOMING MAYBE THAT WHERE IX-1p-arc GET IX-1p-arc MEAT FROM IX-loc GOOD MEAT SAME IX-1p EAT MEAT IN fs-WYOMING #SO
"I drove, and it was flat and plain through Iowa, Ohio, and Illinois I got to New York, and finally I arrived Boston.","IX-1p DRIVE REALLY VERY EMPTY ALL-THE-WAY THROUGH fs-IOWA fs-OHIO ns-fs-ILL DCL:B""continuingalong"" ns-NEW-YORK FINALLY/SUCCEED ARRIVE ns-BOSTON"
"After my trip, it was six days total.  ",REALLY OVER/AFTER TOTAL TRIP TRIP SIX-DAY TOTAL
"I really enjoyed the trip and it was a wonderful time.  It was a lot of fun and I would recommend it to anyone who wants to drive across the country. If so, you can ask me for advice.",REALLY ENJOY GOOD TIME fs-FUN REALLY WONDERFUL IX-1p SUGGEST ANY+ONE WHO WANT DRIVE OVER/AFTER COUNTRY ASK IX-1p FOR ADVISE
"And, make sure you have everything ready--make sure your car is ready before you leave, like I didn't do. ",AND MAKE REALLY IX-2p HAVE EVERY+THING READY MAKE REALLY POSS-2p #CAR PERFECT FALL-INTO-PLACE BEFORE DEPART SAME IX-1p NOT DO PAST
"After I explained Wyoming, the tons of cows and all that...","REALLY OVER/AFTER IX-1p EXPLAIN ABOUT fs-WYOMING REALLY COW PCL:5-C""herdsofcattle"""
"Really, all the way through Nebraska...",REALLY THROUGH ns-fs-NEB
"I was disappointed--you know this, my pager?  It didn't work all the way through Nebraska. ",REALLY IX-1p DISAPPOINT KNOW IX-3p PAGER NOT WORK THROUGH ns-fs-NEB
I couldn't chat as I was driving.,IX-1p (O)NONE CHAT IX-1p DRIVE REALLY
"""Really, I was driving alone.  My two friends were driving in front of me.  So I drove...""",REALLY POSS-1p IX-1p ALONE HAVE FRIEND DRIVE IX-1p DRIVE
...It's really far to Omaha--it's the end of Nebraska,REALLY (1)FAR TO fs-OMAHA IX-loc END fs-OF ns-fs-NEB
"""Really, it's about 500 miles across Nebraska.""","REALLY fs-MILES WORTH ns-fs-NEB DCL:1""acrossNebraska"""
"I didn't realize that Nebraska was really that big! But anyway, so I was driving...",IX-1p REALIZE ns-fs-NEB REALLY THAT BIG BUT IX-1p DRIVE
"All of sudden, a strong storm hit.  I was a bit nervous driving through it. ",DRIVE REALLY HIT REALLY RAIN LIGHTNING IX-1p DRIVE IX-1p
My friends in front of me wanted to pull over.,"REALLY POSS-1p FRIEND WANT SCL:3""carpullingover"""
"I told them its important to go slowly, 45 or 50 MPH. ",IX-1p TELL IMPORTANT SLOW GO-OUT 45 50 fs-MPH
"""Be patient, we'll drive together, and the rain will dissipate."" I said.","PATIENT SCL:3""carfollowing"" (L)FUTURE MELT/SOLVE RAIN"
It is important to escape the big storm.,RAIN IMPORTANT ESCAPE BIG STORM
"My friend said ""nah, its better to pull over."" ""Okay, fine,"" I said, ""I'd be happy to."" I said sarcastically.  We pulled over. ","POSS-1p FRIEND SAY BETTER SCL:3""carspullingover"" IX-1p #OK FINE HAPPY SCL:3""carpullingover"""
We went into a restaurant.  I was hungry because I hadn't eaten lunch yet. ,ENTER ONE RESTAURANT IX-1p HUNGRY IX-1p NOT-YET EAT EAT+NOON
I went in; the place was really creepy. ,IX-1p ENTER REALLY REALLY fs-CREEPY PLACE
There were no waiters...,REALLY IX-1p ENTER (O)NONE WAITRESS part
The tables and chairs were all wood.  It looked like a log cabin. ,#ALL WOOD TABLE WOOD CHAIR LOOK+SAME fs-LOG fs-CABIN HOUSE
"We were uneasy,  but we said ""OK, fine,"" and the three of us sat down around a table. ","IX-1p LOOK #OK FINE IX-1p-pl-3-arc SCL:crvd-V""sitaroundtable"""
"I opened the menu; the choices were limited, but we let it slide. ","IX-1p MENU fs-MENU OPEN-BOOK IX-1p ICL:open-B""lookingatmenu"" L""well"" REALLY LIMIT CHOICE"
"We decided to have hamburger and French fries, something simple.",IX-1p-pl-arc DECIDE HAVE HAMBURGER AND #FF SIMPLE
The waitress came over.  I told her that I'm Deaf. ,WAITRESS WAITRESS IX-1p TELL IX-1p SELF-1p DEAF
The waitress came up and talked into my ear.,"WAITRESS BPCL:flat-O""talkingtomyear"""
"I gestured, ""No, I'm Deaf!""  So she came around and started talking right in my face.  I said, ""No, no--move back.""","IX-1p IX-1p BCL:1""pointingtoear"" IX-1p B-L""moveback"""
I wrote to explain that Deaf people can read lips. ,IX-1p WRITE IX-1p EXPLAIN WRITE DEAF PEOPLE CAN READ LIP
"Really, some can read lips and some communicate with paper and pen.  ",REALLY SOME CAN READ LIP SOME COMMUNICATE THROUGH fs-P PAPER fs-PEN WRITE
"The waitress said, ""Oh.  Which do you prefer?""  I said I wanted paper and pen, haha. ","WRITE IX-3p WAITRESS SAY ""oh"" WHICH FAVORITE/PREFER IX-1p PAPER fs-PEN"
Because that waitress was really hard to understand. ,BECAUSE THAT WAITRESS REALLY HARD UNDERSTAND
"...anyway, I wrote that I wanted a burger with fries, just simple...cooked medium..",ANYWAY/NOT-MATTER IX-1p PAPER fs-PEN WRITE SAY EXPLAIN IX-1p HAMBURGER #FF SIMPLE COOK fs-MEDIUM
"My friends did the same.  They both wrote down their orders, we gave the waitress the paper, and off she went. ",REALLY SAME falsestart IX-3p-pl-arc POSS-1p FRIEND WRITE WRITE FINISH
"We waited and waited.  The rain stopped; I said, ""Oh, good.""",IX-1p WAIT RAIN STOP IX-1p FINALLY/SUCCEED FINE
"I was in a hurry for the food to arrive--I wanted to take advantage of the good weather for driving, but it didn't work out that way.  We waited and waited and waited. ",FINE IX-1p HURRY FOOD ARRIVE IX-1p GRAB-CHANCE DRIVE IX-1p WAIT
The food finally came.  I looked again--it had plain Wonder bread for a bun and a tiny little burger.  ,"DCL:crvd-L""puttingplateontable"" IX-1p DCL""plateontable"" REALLY REGULAR SAME fs-WONDER BREAD KNOW DCL:1""squarewonderbread"" LCL:open-B""breadaroundburger"" WITH DCL:crvd-L""tinyhamburger"" HAMBURGER"
"Really, I would have preferred a McDonald's burger--they're better than this one was.  Oh well.  ",REALLY IX-1p FAVORITE/PREFER ns-MCDONALD HAMBURGER BETTER THAN IX-3p BUT
"I took a bite... it was gross.  We all decided, ""Forget it.""",IX-1p REALLY NAUSEA #ALL DECIDE
"The food was not good, so we just left it. ",falsestart NOT GOOD FOOD
I told the waitress that I was unsatified with the food and that we'd pay for the drinks. ,IX-1p TELL NOT SATISFIED WITH FOOD IX-1p-pl-arc (flat-O)PAY FOR IX-3p DRINK
"The waitress said, ""Are you sure? Do you want anything else?""  I said, ""Nah, I've decided to take off.""",IX-3p WAITRESS REALLY IX-2p REALLY WANT HAVE SOME+THING OTHER IX-1p IX-1p DECIDE EXCUSE-GO
"We left.  As we were driving, we were really hungry.",DRIVE IX-1p-pl-arc REALLY HUNGRY
I kept driving.  I hurried because I knew there would be a McDonald's on the road.  We found a McDonald's right near the end of Nebraska. ,DRIVE HURRY ns-MCDONALD KNOW ns-MCDONALD ON ROAD DRIVE FIND/FIND-OUT ns-MCDONALD NEAR END ns-fs-NEB
"I thought,""perfect!"" We pulled off and took the opportunity to eat at McDonalds.  ","IX-1p PERFECT SCL:3""carpullingover"" EAT ns-MCDONALD GRAB-CHANCE ETC."
"Then I drove straight through Iowa...I think it was Iowa...yes, it was Iowa.  ",THEN DRIVE THROUGH fs-IOWA IX-1p BELIEVE ns-IOWA YES fs-IOWA
"We wnt straight on through Indiana, then Illinois, no--first Illinois, then Indiana.  It was a good drive; I kept going overnight. ",ns-fs-IND ns-fs-ILL ns-fs-ILL ns-fs-IND DRIVE REALLY GOOD TRIP REALLY OVER-NIGHT
"I kept on driving. I was going 85, 88, 90 MPH all the way through there. ",REALLY DRIVE CONTINUE IX-1p GO 85 88 90 fs-MPH
"There were no cops.  The speed limit there is 75 MPH, so...",DRIVE (O)NONE COP IX-loc SPEED fs-MP SPEED LIMIT fs-MPH IX-loc 75 fs-MPH NOT
We were lucky and took advantage of it.  After we drove a good while we decided to stop in Illinois. ,IX-1p-pl-arc LUCKY ADVANTAGE IX-3p IX-1p DRIVE IX-1p DECIDE STAY IN ns-fs-ILL
"We stayed overnight.   Let's stop, and put this aside. ",STAY OVER-NIGHT STOP SET-ASIDE
The sun sets.  Lightning strikes.  Rain falls. ,SUNSET LIGHTNING RAIN
Through a forest road lurches a husky person.,"LCL:B""ground"" DCL:5""treepassingby"" LCL:B""ground"" DCL:5""treepassingby"" DCL:5""treepassingby"" BCL""personwalking"""
"He spots his victim in the distance; the victim looks back over his shoulder, as the husky man continues to walk in persuit. ","BCL""lookingback"" BCL""personwalking"""
He continues through the forest as lightning strikes and rain pours.,"DCL:5""treepassingby"" DCL:5""treepassingby"" DCL:5""treepassingby"" LIGHTNING RAIN LIGHTNING DCL:5""treespassingby"""
"Taps the shoulder.  The tappee turns, then looks forward again.","BCL""lookingback"""
The tapper thrusts his hand into his victim's body and pulls out the heart.  He picks up the body and slings it onto his shoulder. ,"ICL""reachingintothetorso,pullingouttheheart"" ICL""holdingtheheart"""
A person was holding heart while carrying dead person.,"ICL""heartbeatinginthehand"" BCL""walkingwhilecarryingperson"""
"The trees pass by, as lightning strikes and rain pours.  ","LCL:5-C""ground"" DCL:5""treepassingby"" DCL:5""treepassingby"" LIGHTNING RAIN DCL:5""treepassingby"""
"The attacker takes a big bite of the still-beating heart, then throws it away.","ICL""heartbeatinginthehand"" BCL""takingabigbiteoftheheart"" ICL""throwingheartdown"""
"The attacker walks through the forest, up a winding path to a house. ","LCL:5-C""ground"" DCL:5""treepassingby"" DCL:5""treepassingby"" DCL:5""treepassingby"" DCL:open-B""windingpath"" DCL:open-B""house"""
The attacker lays down his victim's body.,"BCL""whew"""
"He turns the doorknob, kicks open the door, and picks his victim back up.","ICL""turningdoorknob"" BCL""kickingdoor"" BCL""pickingvictimup"""
He puts his victim down.  There is a wood coffin.,"WOOD DCL:1""coffin"" fs:COFFIN"
He takes down a pry bar and pries open the coffin at each corner.,"ICL""gettingprybar"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"""
He picks up the victim's body and lays it in the coffin.,"BCL""pickingvictimup"" BCL""puttingvictiminthecoffin"""
He puts the cover back on and nails down each corner.,"BCL""puttingthecoffinlidon"" ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"" BCL""whew"""
"He yawned, went upstairs, and went to bed. ","BCL""yawnandstretch"" SCL:1""personwalkingupwindingstairs"" BCL""pullingupblanket"""
Sunset and then sunrise.  The house starts shaking loudly.,"SUNSET SUNRISE SCL""houseshaking"" DCL:S""banging"""
He gets out of bed and goes downstairs to see what is happening.,"BCL""uncoveringtheblanket"" BPCL:V""personwalkingdownstairs"""
"There is a lound banging, and the house shakes.","DCL:S""banging"" SCL:5""houseshaking"""
He gets his pry bar and opens the coffin,"ICL""gettingbar"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"" ICL""pryingcoffinopen"""
He removes the lid.,"ICL""removingthecover"""
He looks at the limp body in the coffin,"BCL""lookingatdeadperson"" BCL""deadperson"" BCL""lookingatdeadperson"" BCL""deadperson"" BCL""lookingatdeadperson"""
He puts the cover back on and nails each corner.,"ICL""puttingcoveronthecoffin"" ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"""
"""Nah, I am fine,"" he reassures himself. ",IX-1p FINE
"When the sun rises, he asks himself, What was that, with the shaking? ","SUNRISE SAY #DO THAT SCL:5""houseshaking"""
"""what was that?"" He asked.  ""I don't know.""",#DO THAT IX-1p NOT-KNOW
"""I think it was only a dream, or just my imagination about things.  I don't know--forget it,"" he said",IX-1p DREAM IMAGINE THING NOT-KNOW
"""I am fine,"" he said.",IX-1p FINE
He drank coffee all day.,COFFEE ALL-DAY
He keeps drinking cofffee.,COFFEE STILL CONTINUE STILL
He keeps drinking it through sundown.,SUNSET
"""I'll go to sleep,"" he says.  He gets under the covers...","IX-1p SLEEP BCL""coveringwiththeblanket"""
"The house shakes again, louder and worse than before.  He ran downstairs.","SCL:5""houseshaking"" LOUD WORSE ""jumpup"" SCL:1""hurryingdownstairs"""
He pries open each corner.,"ICL""pryingoffthelid"" ICL""pryingoffthelid"" ICL""pryingoffthelid"" ICL""pryingoffthelid"""
He pulls off the lid...,"ICL""removingthecover"""
The victim's body still lies there limp.  He is frustrated.,"BCL""lookingatdeadperson"" BCL""deadperson"" BCL""lookingatdeadperson"" BCL""deadperson"" BCL""lookingatdeadperson"""
He replaces the cover.,"ICL""puttingthecoverbackon"""
...and he nails the lid back on.  He is exhausted.,"ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"""
"""I... it must...I don't know""",IX-1p
"""It must be a head trip or something,""",IX-1p HEAD-TRIP
"He walked upstairs.  ""It couldn't be...""","SCL:1""personwalkingupstairs"""
"""I won't go to sleep.""",IX-1p REFUSE SLEEP
"From now on, I won't sleep. That's it. ",FROM-NOW-ON REFUSE SLEEP
I will keep drinking coffee.,DRINK COFFEE CONTINUE
"Two days go by, and he stays up, drinking coffee. ",SUNSET SUNRISE SUNSET SUNRISE DRINK
"He stays awake, but eventually crashes and sleeps. ",STAY-AWAKE FALL-ASLEEP
He lies back in bed.  The house starts shaking and banging around. ,"BCL""coveringtheblanket"" SCL:5""houseshaking"" DCL:S""banging"" SCL:5""houseshaking"""
Lightning strikes and rain pours.  A storm is whipping up. ,"LIGHTNING RAIN LIGHTNING DCL:5""storm"""
He pries open the coffin,"ICL""pryingopenthelid"" ICL""pryingopenthelid"" ICL""pryingopenthelid"" ICL""pryingopenthelid"""
He removes the coffin lid and looks in.,"BCL""removingthecover"""
It is empty.,ALL-GONE
"""where did it go? where did it go?"" he asks himself.",WHERE GO-OUT WHERE GO-OUT
"""Really....uh....""",REALLY
"""Really, is that man in here?"" He asks himself",REALLY MAN HERE
"""I killed him,"" the person said.",IX-1p KILL
" ""...and I ate his heart!"" ",IX-1p EAT POSS-3p HEART
"""That person is somewhere inside the house.  Oh, no...""",THAT IX-3p SOME+WHERE HERE IN HOUSE
"""OK..."" And he puts the cover back on. ","BCL""puttingthecoverback"""
He nailed down each corner of the lid and pushed the coffin back.,"ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"" BCL""pushingthecoffin"""
"""I better get going,"" he said.",IX-1p BETTER TAKE-OFF
"""nah, I must have imagined things,"" he says to himself",IX-1p IMAGINE THING
"""Nah, I must have imagined things.""",IX-1p IMAGINE THING
"""I'm going back to bed,"" the man said.",IX-1p #BACK BED
He walks upstairs and goes to sleep.,"SCL:1""personwalkingupstairs"" SLEEP"
"The sun sets, and just at dawn again the banging and the shaking begin","SUNSET SUNRISE AGAIN DCL:S""banging"" SCL:open-B""houseshaking"" DCL:S""banging"""
The coffin shakes violently,"WOOD DCL:1""coffin"" DCL:5-C""coffinshaking"""
He rushes downstairs and pries the lid off,"SCL:1""hurryingdownstairs"" ICL""pryingopenthecoffin"" ICL""pryingopenthecoffin"" ICL""pryingopenthecoffin"" ICL""pryingopenthecoffin"""
He takes off the lid and a hand reaches out of the coffin and chokes him!,"BCL""removingthecover"" BCL""choking"""
"Really, maybe you want to know why...",REALLY UP-TO-NOW MAYBE WANT KNOW (25)WHY
"...i had become, or had found out that I had become deaf.  ",IX-1p BECOME FIND^#OUT BECOME DEAF
My parents gave birth to Dana.,REALLY POSS-1p MOTHER+FATHER IX-3p (S)BORN fs-DANA
I have an older sister.,IX-1p HAVE OLDER SISTER IX-3p
"When she was three and half or four years old,",fs-WHEN IX-3p AGE-3 HALF AGE-4 IX-3p
my mother got pregnant with me.,POSS-1p MOTHER PREGNANT WITH IX-1p
Dana wanted a Deaf sister.,fs-DANA WANT DEAF SISTER
Said that she want to have a Deaf sister.,SISTER SAY WANT DEAF SISTER
"She would tell my mother everyday ""I want a Deaf sister.""","DCL:4""tapping"" POSS-1p MOTHER EVERY+fs-DAY UP-TO-NOW SAY IX-1p WANT DEAF SISTER"
"""I hope, I hope, I hope,"" She said.  ","IX-1p R""hoping"""
"My mother told her to take it easy, said ""We'll see... """,POSS-1p MOTHER TELL WARN SEE-SEE
"Maybe the baby will be hearing, but we'll still love it the same. ",MAYBE HEARING IX-1p STILL LOVE SAME
"""But I'm hoping that it's Deaf, too.""",BUT IX-1p HOPE DEAF SAME HOPE
Maybe it is a boy too.,IX-3p MAYBE BOY SAME
"My sister said ""No, I don't have that feeling; I will get a Deaf sister.""",POSS-1p SISTER SAY NO FEEL IX-1p FUTURE GET DEAF SISTER
"My mother said ""we will see.""",POSS-1p MOTHER SAY SEE-SEE
The time came--I was (finally) born. ,"TIME IX-1p (S)BORN IX-1p ""applause"" BORN"
"When Dana found out that I was boy, she found accepted it. ",fs-DANA FIND^#OUT IX-1p BOY IX-3p ACCEPT
But it was important that I was Deaf. ,"#BUT IMPORTANT IX-3p DEAF that'sthewayitis"""
"My mother said, ""We can't tell if he is Deaf, but if he is... that's the way it goes... """,POSS-1p MOTHER SAY CANNOT NOTICE SUPPOSE IX-1p DEAF SUPPOSE
"After (the baby) is born, you have to...",OVER/AFTER (S)BORN MUST
Wait until he gets bigger and feels comfortable at home.,"WAIT DCL:5""bigger"" FEEL COMFORTABLE ON HOME"
Then they would find out if I'm Deaf.,fs-THEN FUTURE FIND #OUT SUPPOSE SELF-1p DEAF
"Dana was impatient.  She said, ""Can we ask the doctor?""",fs-DANA SAY SAY CAN ASK DOCTOR
"My mother said, ""Enough! Cut it out.""",POSS-1p MOTHER SAY FORGET-IT ENOUGH FINISH
That first night they brought me home...,BRING IX-1p HOME THAT FIRST falsestart FIRST NIGHT
...I arrived home....,IX-1p ARRIVE HOME
...I was sleeping in the crib.,"IX-1p SLEEP IN fs-CRIB DCL:4""crib"""
"Dana was watching me.  She was mischevious, Dana was--same as me growing up.  ",fs-DANA LOOK DEVIL fs-DANA IX-3p DEVIL GIRL FORMERLY SMALL SAME IX-1p GROW-UP
"But anyway, Dana decided to gather some pots and pans.","BUT ANYWAY/NOT-MATTER fs-DANA DECIDE GET fs-POTS AND fs-PANS ICL""gatheringpotsandpans"""
"While my parents were sleeping, she snuck downstairs...",SNEAK WHEN POSS-1p MOTHER+FATHER SLEEP IN HOUSE
She pulled a bunch of pots from the cabinet and went back upstairs to my room.,"BCL""openingthecabinet"" BCL""gatheringpotsandpans"" SOME BCL:5""gatheringthepotsandpans"" SCL:1""persongoingup"" IN POSS-1p ROOM"
She started banging the pots!  I woke up and started crying. ,"ICL""bangingthepots"" IX-1p WAKE-UP CRY"
Dana saw this and saw that I was obviously hearing. ,fs-DANA LOOK OBVIOUS HEARING
She was disappointed and walked over to tell my parents.,"DEPRESS SCL:1""Danawalkingacrossthehall"" TELL POSS-1p MOTHER+FATHER"
"She said, ""So you know, Mike's really hearing.  He's not Deaf.""  ",SAY KNOW-THAT IX-3p REALLY IX-3p SELF-3p HEARING NOT DEAF
"My parents asked ""how do you know?""",POSS-1p MOTHER+FATHER HOW KNOW
"Dana said,"" I went down and got some pots and pans...","IX-3p fs-DANA SAY REALLY IX-1p SCL:1""Danagoingdownstairs"" GET fs-POTS AND fs-PANS ICL:S""pickinguptwopans"""
"...and I banged them together as he was sleeping.""","ICL""bangingpans"" WHEN IX-1p SLEEP"
She told them that I had woken up and cried,IX-1p WAKE-UP CRY
"My parents said, ""really? Oh well.""",MOTHER+FATHER TRUE-BUSINESS
"The next day, I woke up.",NEXT fs-DAY WAKE-UP
"Dana was still upset that I wasn't D-, well, that I wasn't Deaf.  ",fs-DANA STILL UPSET THAT IX-1p NOT DEAF NOT DEAF IX-3p
She decided to do something else.,IX-3p DECIDE fs-TO DO SOMETHING/ONE OTHER
"Really, I was sitting...",REALLY IX-1p SIT
I was in my high chair. ,"SOMETHING/ONE POSS-1p SCL:crvd-5""trayofbabychair"" BABY fs-STOOL"
"You know, where (babies) sit when they're eating...it has a tray.  I had a bib on...","KNOW SIT WHEN EAT HAVE fs-TRAY DCL:1""tray"" WITH fs-BIB DCL:1""bib"""
"I have a picture, it's cute.",HAVE PICTURE CUTE
But anyway I was sitting...,"BUT ANYWAY/NOT-MATTER SCL:crvd-V""sitting"""
Dana walked around behind me screamed.,fs-DANA SCREAM
I didn't even look back.  ,IX-1p NOT fs-EVEN LOOK-BACK
And my mother saw the whole thing.,AND POSS-1p MOTHER SEE WHOLE THING
My  mother just stared.,POSS-1p MOTHER LOOK
"She walked over to Dana and said, ""maybe he is Deaf.""","SCL:1""MotherwalkingtoDana"" fs-DANA TELL MAYBE DEAF"
She was looking at me.,SEE LOOK fs-AT IX-1p LOOK
She talked into my ears and I didn't pay attention.,"DCL:5""soundinear"" IX-1p NOT PAY-ATTENTION"
She screamed my name into my ear. ,IX-3p SCREAM POSS-1p NAME IN POSS-1p EAR SCREAM
I did not even hear it.,IX-1p IX-1p NOT fs-EVEN HEAR fs-IT
So my mother told Dana...,FINE MOTHER TELL INFORM fs-DANA
I was definitely Deaf.,TRUE-BUSINESS IX-1p DEAF
"""You have a Deaf brother."" ",HAVE DEAF BROTHER
"Dana was jumping around, she was so excited.",fs-DANA JUMP EXCITED
"Even today, Dana still tells everyone.",TO NOW DAY IX-3p fs-DANA STILL TELL EVERY+ONE
Right now she's in Europe...,NOW IX-3p IN ns-EUROPE
I am sure she is still telling many strangers about me.,IX-1p REALLY IX-3p STILL TELL MANY STRANGER ABOUT IX-1p
...about how she found out that I had become Deaf.,HOW FIND^#OUT THAT IX-1p BECOME DEAF FIND #OUT
There is an old story passed down through generations of Deaf people,OLD STORY DEAF PASS-DOWN
A Deaf man was driving alone.,DEAF MAN ONE DRIVE
"As he drove across the country,  he started to feel bored while driving.",OVER/AFTER COUNTRY DRIVE part BORE part DRIVE
"As he drove, he saw a person hitchhiking.",DRIVE SEE IX-loc PERSON HITCH-HIKE
"He was hearing, the person who's hitchhiking.  The Deaf person looked over...","IX-3p HEARING IX-3p HITCH-HIKE DEAF ICL""holdingsteeringwheel"""
"He thought to himself ""why don't I have him join me to chat and keep me company or something.""","PROCEED WHY^NOT SCL:bent-V""sitinpassengerseat"" CHAT LITTLE-BIT COMPANY SOMETHING/ONE"
The man pulled over.,"ICL""holdingsteeringwheel"""
The hearing person was excited. He ran over to the car and started talking.,"IX-3p HEARING EXCITE BCL:S""running"" TALKwg"
The Deaf man indicated he couldn't hear.,DEAF HEAR part
The hearing man wondered whether  deaf people can drive.,LOOK WONDER DEAF DRIVE CAN part
The hearing person didn't care and got into the car.,"ANYWAY/NOT-MATTER NOT-CARE part SCL:2""getintocar"""
"The hearing man got into the car, the Deaf man began driving.","SCL:2""persongettingintocar"" DEAF DRIVE"
"The deaf man asked the hearing man ""where are you going?"" The hearing man tried to use gesture to explain.","IX-2p WHERE TO part ""upahead' EXPLAIN GESTURE"
They communicated fine through gesture and chatted a bit as they drove.,GESTURE COMMUNICATE GESTURE A-WAYS part FINE CHAT DRIVE
"As the deaf man drove, he started to speed up.","DRIVE DEAF DRIVE SPEED DCL:1""spedometerneedlegoinghigher"""
The hearing man started to get nervous and kept looking at the spedometer.,"HEARING BCL:F""eyesmoving"" NERVOUS BCL:F""eyesmoving"""
"The car started to speed up to 90.  The hearing person looked at the meter and thought ""wow!"".","DCL:1""needlefarupthemeter"" NINETY BPCL:F""eyesmoving"" (5-C-L)WOW"
"Sure enough, a police car pulled up behind them.","MISTAKE TRUE-BUSINESS ENOUGH COP SCL:3""carpullsbehindothercar"""
"The cop put on his siren. When he did, the hearing man looked and pointed back.","SCL:3""carfollowingcar"" SIREN SCL:3""carfollowingcar"" HEARING BPCL:F""eyesmoving"" IX-loc"
"The deaf man said, with confidence, ""it's ok"" and then the two cars pulled over.","DEAF SCL:3""twovehiclespullingover"""
A cop walked over to the car and started talking.,"COP BPCL:bent-3""personwalking"" TALKwg"
The deaf man turned to the cop and gestured that he couldn't hear.,"IX-3p DEAF IX-loc BCL:S""holdingsteeringwheel"" IX-1p HEAR part"
"The cop said, ""Oh you can't hear?"". Then he thought, ""how can I communicate with him?"".  ","COP HEAR BCL:C""thinking"" COMMUNICATE BCL:C""thinking"""
"The cop thought to himself, ""whatever"", and told the men, ""go ahead"".","BCL:C""thinking"" NOT-CARE B-L""goon"""
"The deaf person said, ""sure thing"" and drove away.",DEAF PERFECT DRIVE
The hearing man looked at him shocked.,HEARING IX-loc LOOK
